id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LTB,PTB,RTB,SIM,T016B1,T016BCG,T016PPD,T027B1,T027BCG,T027PPD,T080B1,T080BCG,T080PPD,T095B1,T095BCG,T095PPD,T101B1,T101BCG,T101PPD,T104B1,T104BCG,T104PPD,T011B1,T011BCG,T011PPD,T013B1,T013BCG,T013PPD,T014B1,T014BCG,T014PPD,T032B1,T032BCG,T032PPD,T033B1,T033BCG,T033PPD,T047B1,T047BCG,T047PPD,T051B1,T051BCG,T051PPD,T107B1,T107BCG,T107PPD,T108B1,T108BCG,T108PPD,T166B1,T166BCG,T166PPD,T173B1,T173BCG,T173PPD,T176B1,T176BCG,T176PPD,T035B1,T035BCG,T090B1,T090BCG,T090PPD,T142B1,T142BCG,T142PPD,T163B1,T163BCG,T163PPD,T164B1,T164BCG,T164PPD,T165B1,T165BCG,T165PPD,isotopes
126,M917T8162_2,1.499759209,0.57075052,0.572659159,0.155838067,917.1541631,917.153032,917.1562484,8161.5945,8149.0812,8173.539,20,6,10,1,3,1459443.337,60872495.98,524701.9003,55825396.32,1990272.292,6250855.788,1081429.882,1026964.333,7739215.45,16883483.69,3892770.231,7214355.593,569956.9527,507443.8344,1381849.333,409563.9152,181725.0196,659103.3706,1369150.461,9881865.144,20333013.37,62651.74524,28015636.16,13028249.79,5823304.227,488778.3343,22210988.51,457681.934,2558288.267,153181.741,7005289.738,2732223.87,127522404,8023386.314,2360224.117,639656.7986,1056555.581,803624.8617,755359.3651,0,156632.2149,0,16774437.88,835096.6812,580421.4616,0,0,0,0,0,0,0,0,0,30259505.85,1091590.126,962913.5641,13723621.83,19000642.19,0,0,0,0,0,0,0,0,0,0,0,0,
127,M863T7889_1,1.204476112,0.569506511,0.572856198,0.189443003,863.2135787,863.211763,863.2164967,7889.181,7874.175,7900.3296,22,7,10,1,4,25817323.22,20845005.39,587267.1193,10350900.49,6580562.1,15283007.66,1311345.908,3042935.389,3750841.224,5304546.727,1343259.401,7556943.172,2279264.391,15202564.21,6283600.436,3402587.46,462527.7656,4324639.495,11177539.25,6434995.392,16378397.4,40282.70594,8065186.03,23815373.85,2209749.827,283823.3416,8873533.208,778491.6641,9815950.521,846872.4901,1021172.891,25791176.44,4158813.222,19356561.05,19941076.47,2084536.617,21147133.59,701201.2542,1727437.519,398834.754,99243.74394,133787.1028,17574164.34,757350.0956,1094642.847,276416.076,0,4954857.648,60952.46973,157414.0438,87817.17732,92436.91528,391192.8499,371560.7921,26768450.95,12606806.72,15478272.81,29701247.58,42262162.91,835751.5969,782563.2055,14494.73105,173299.4029,178517.3634,1181840.787,1472404.589,125085.1271,2084097.635,65961.28872,0,2159167.084,
128,M1292T8192,1.547808894,-0.568638665,0.573936124,0.40339383,1292.304551,1292.302831,1292.30625,8192.0829,8175.5526,8204.4678,20,5,9,1,5,35812155.01,1966308.081,325386.9404,1205451.024,1313046.387,1918142.366,0,10606930.23,7478218.404,72660978.76,174016612.9,1349414.081,1855007.714,38562444.32,304602.163,704612.9559,719365.0613,636134.0925,2042877.835,2433091.654,11409654.82,344466.9041,10290661.45,16939614.03,122636698.4,352375.4013,0,220886.0437,3604089.172,265469.2817,4184697.137,17498733.67,5401343.883,18746082.68,10253309.52,429049.9992,48968880.69,806577.9098,250621.4863,0,121936.5423,0,526308.0202,453523.749,764813.4093,0,0,0,0,0,0,0,0,0,24658496.38,24542748.9,90961643.69,11431103.41,45297584.57,0,0,0,0,0,0,0,0,0,0,0,0,
129,M1257T1043_3,1.637203876,0.569122995,0.573952622,0.301830599,1257.275205,1257.274437,1257.276566,1042.8108,1036.41984,1053.45492,27,7,7,4,9,1871338.591,151194.977,0,17915081.26,23494087.37,3973482.761,0,137351.0764,428032.7555,516670.5663,43973.18255,817634.1806,89261.49999,841050.7511,253808.6496,14076.98301,0,0,326959.9603,129810.4507,6227.450726,0,48786186.99,8799865.183,428335.3576,1727.621735,20737.22588,1279.152275,1912295.697,0,1319192.96,8652573.715,259498.7061,1489705.649,10620049.14,1372.061501,5833062.401,0,0,1256253.21,0,0,474954.3779,0,0,548560.0615,0,1040723.344,0,1629155.068,1886.854585,495983.5705,0,0,191355.0149,7035053.264,1482997.443,633544.3646,793326.6911,4898.490962,2829742.07,485047.7422,2159676.971,0,1718841.142,2122924.259,0,0,0,3303.810763,0,
130,M796T8211_1,1.46242052,0.564112023,0.576510871,0.045933047,796.0725869,796.071853,796.0767062,8210.6088,8191.3266,8219.8974,29,12,12,1,4,69678500.02,262528867.9,61674535.08,35902759.62,47436049.59,55598307.53,18447229.38,10664803.33,1591934004,86940456.64,28747316.1,152597701.6,1874730.088,21494643.84,24869581.8,2480075.225,2425157.157,586318.1288,4760525.15,305306748.6,162284797.8,2387942.947,635301137.8,479580914.1,74899955.25,3483180.358,93026062.82,719980.4969,7844559.257,53008046.64,160891876.5,119333541.5,1201402484,217228041.6,22030240.67,77289197.07,1840935.584,1754699.124,33644099.47,0,223530.0715,0,40435199.41,5932124.832,45261318.58,0,0,0,0,0,0,0,0,0,109954491,29493889.1,16663804.44,21853332.29,14616846.48,0,0,0,0,0,0,0,0,0,0,0,0,
131,M994T1066_3,1.636058994,-0.559410199,0.581230504,0.160654334,994.4135537,994.413331,994.4152772,1066.01034,1057.35732,1071.40386,17,5,9,1,2,803696.0019,372382.0706,0,20133737.91,91219350.43,33976678.03,0,5529.052561,1078042.641,119166.3695,49561.38583,2254192.307,57147.67715,3612.214964,42130.65453,15300.86609,2012.579815,0,366277.6601,1445.625926,412320.8908,1912.887997,16833091.83,3358007.072,112086.9791,1594.500914,69428.59603,0,13620198.47,0,670306.3927,36777912.63,486191.1088,2504437.288,16547822.7,1712.707496,1170300.512,0,0,11702.60489,2021.692642,0,114480.4412,0,1822.111858,0,0,461287.2615,2491.454171,1912635.467,0,340585.2853,0,0,81456.3888,3540528.526,936041.5064,758453.3122,1894883.88,4696.386931,136399.966,27237.04507,329656.0026,0,49208.03712,40549.33339,2389.344501,0,0,0,0,
132,M994T1066_1,1.623853825,-0.554878229,0.584252078,0.149586043,993.7448555,993.7428656,993.7450308,1065.9114,1056.9747,1071.40386,16,4,9,1,2,269355.4327,1917.19061,2645.010113,20763524.27,81923368.89,30106203.68,2581.73684,5378.88353,866803.2889,103180.4955,3047.967296,2027709.319,27612.0178,8477.64371,0,6133.832845,0,0,291254.5366,1088.108324,19126.53374,4094.345899,15129093.61,3120306.358,9172.991007,0,3322.754473,1198.003689,12144187.84,3468.438142,669269.3641,32904765.8,535675.8515,2263503.619,16718753.07,5729.008446,1127289.848,0,1665.657646,0,1829.538683,0,86394.20506,1123.378858,1590.277363,0,1992.907794,42533.49999,6608.243223,60798.0823,1508.612525,0,0,1482.451443,92474.64774,3145076.562,887533.6135,689953.5129,1783373.083,5569.675745,193182.6011,41287.05591,0,0,10609.13274,10284.73971,2479.938289,1813.894758,0,2350.220285,1634.54704,
133,M1257T1042,1.607817398,0.550849961,0.586293225,0.327541186,1256.673907,1256.67307,1256.674726,1042.46958,1026.15594,1053.49242,29,8,7,5,9,3319644.584,440684.227,0,25745809.07,30786102.57,5916613.257,0,211276.2417,585446.9982,961263.5307,62346.26863,1207567.04,131939.2475,945167.565,223055.9302,26780.45788,0,0,418779.4418,224759.016,25819.22402,0,67636707.77,12231461.44,661321.5594,4133.920778,33837.8535,0,3061627.989,0,1790664.495,10730722.53,399067.292,2115869.26,14118767.9,0,8708102.717,0,3446.794507,1401398.835,1926.070649,0,657693.75,2806.786054,1590.911786,720698.7515,4576.573756,1555458.353,0,3543372.221,1702.195905,1556991.328,1843.501372,1555.500539,306637.7214,9784956.238,2037259.6,1102714.68,1150733.253,8379.423403,4585695.103,958848.7672,2529281.691,0,2428168.043,3239880.601,3118.429499,4612.686976,1099.978416,2063.098699,0,
134,M1023T8255,1.36933219,-0.551521019,0.586375877,0.16841236,1023.213857,1023.212385,1023.216547,8254.5444,8239.0746,8259.9642,23,8,11,1,3,20938279.24,41713439.22,892122.7383,224011951.5,94783579.87,335453092.4,99032.99935,12351500.33,82678003.53,2011717.536,8330179.981,10595868.35,5353718.77,973250.4113,12912092.05,13358696.26,127249.5636,323468.1658,27515775.57,9055469.149,61482846.25,351644.2807,33014184.19,65916189.27,16910100.13,371797.5973,27161205.38,249207.5775,4473186.481,128523.8832,139586731.6,50686497.21,126257203.5,55249572.39,14230322.46,447152.7619,5797750.777,245993.3524,474345.8499,0,76587.02957,0,242827559.5,273678.7916,475750.834,0,0,0,0,0,0,0,0,0,14822711.09,1397297.341,69456235.64,34464616.75,30481153.41,0,0,0,0,0,0,0,0,0,0,0,0,
135,M1257T1043_1,1.616813823,0.548767483,0.587741998,0.337813978,1256.874285,1256.873645,1256.875093,1043.00334,1035.26946,1053.49242,27,8,7,3,9,3158825.28,233317.2373,0,27841984.38,34749978.89,6509376.368,2515.652334,216205.6449,548342.4844,1033771.212,31095.11617,1400321.12,144619.8864,1422101.89,432021.2245,35199.77386,0,0,452521.9345,223064.0099,25857.24144,0,76315886.7,13100376.57,628256.9643,0,52311.22734,1372.064293,2856169.934,0,2161874.782,11705718.91,448924.5783,2395170.556,15355413.78,0,9818705.459,1367.92429,0,1890181.722,1950.386652,0,815754.5226,0,0,956513.6023,0,1582752.695,0,2937967.847,0,873605.3224,0,0,336666.4999,11315260.36,2105837.122,1258380.555,1596076.899,2126.864154,4509879.709,1379159.165,3583857.441,0,2534425.554,3897400.406,0,0,0,2031.120504,0,
136,M1257T1043_2,1.604436358,0.541965574,0.592328122,0.336861142,1257.074696,1257.073985,1257.07613,1042.72878,1034.62302,1054.87806,30,8,8,5,9,2724582.072,205821.7347,0,24594764.98,30108479.04,5573066.911,0,273448.7176,518722.7703,719065.0477,72771.8475,1293799.228,125616.1744,1302609.47,356967.4873,22787.15602,0,0,424029.7861,202532.9447,37599.20527,0,65948551.32,11132163.53,442299.0486,1856.977477,55091.69707,3355.55933,2568186.898,0,1873597.843,9985322.126,420879.683,2136394.112,13695930.03,1408.892923,7977192.377,1949.957647,0,1713745.947,1538.568478,0,669896.4028,1263.96658,0,849528.1684,2610.318532,1514873.401,1575.552981,2427326.189,6762.438608,993457.2203,2016.947979,1506.336177,282941.9693,9131400.982,1874786.975,945654.8843,1325242.342,0,4814179.684,933125.8408,3512407.852,2735.553828,2353834.968,3524663.608,0,1727.232235,0,0,2985.267907,
137,M864T7889,1.201154182,0.540676667,0.592350072,0.190573957,863.7147865,863.7119542,863.7163653,7888.713,7874.175,7900.3296,23,10,8,1,4,53918614.9,44938783.13,676171.4618,23152560.76,13269903.54,35380256.68,0,6905705.432,6269890.466,13543880.93,2670915.702,16577760.29,4673198.985,32563988.29,14433803.85,12636784.64,541200.9351,2044789.275,23678655.81,14043337.96,36731332.63,60025.63997,14918328.39,51865217.92,3450983.303,430290.1621,19660034.07,413742.5974,20576224.43,333202.3146,2992490.704,55786782.52,8704819.664,43185250.34,41318692.46,3216456.799,43711197.38,738084.746,1829722.476,1767340.945,382332.8687,771433.0238,38527591.53,701397.1737,811685.101,456137.281,77932.81132,5435666.768,24976.34736,83787.15595,105145.5445,583090.3857,491389.066,236967.4411,59350270.67,26384200.25,33664154.31,65238488.15,92077350.61,640777.4754,0,96097.12541,86319.41637,78792.72784,1037621.235,736626.7548,75155.39746,791684.0327,270416.183,1672714.859,1159553.224,
138,M796T8211_2,1.428802439,0.529671659,0.599894957,0.047263225,796.4066307,796.4055555,796.4081745,8210.6088,8196.6558,8221.356,27,10,12,0,5,48464767.77,186647065.1,44164104.07,25836120.01,28221611.22,70232383.77,12063364.09,7452528.491,1119272197,60107495.59,15343036.65,110044454.9,1480411.526,15501155.4,17950727.43,1507931.478,1815815.322,483261.5669,3181605.835,217910446.8,115357844.9,2020790.819,455779916.4,343403960.7,52159858.56,2637414.759,25783710.14,629309.4263,5384924.943,35983496.63,114341686.2,86475300.3,839920292.5,154237935.9,16151244.93,52746119.08,1284398.643,1169545.914,23578230.95,0,197347.4425,0,23916211.84,3988929.82,31636159.38,0,0,0,0,0,0,0,0,0,76887612.4,21721947.43,11759310.94,14471771.58,10485751.87,0,0,0,0,0,0,0,0,0,0,0,0,
139,M797T8211_1,1.450302361,0.525977488,0.602418706,0.058581352,796.7407029,796.7397789,796.7434705,8210.6088,8200.9866,8219.8974,27,10,11,1,5,24346570.93,91871364.56,447052.3978,12221862.92,14498930.86,19924629.9,605718.3666,3952264.189,550618449.5,30288527.65,7845028.291,54170840.68,834573.9499,7340349.982,8686199.236,837113.8426,259274.6617,310247.6102,1521710.596,111224260.1,59401750.47,1566188.364,226504022.4,172348391.4,17123755.58,435080.7037,12901313.27,261920.5649,2679581.363,251610.1544,56496407.85,44734343.91,410900204.2,76140440.47,7814851.067,80392.18457,852728.3004,591188.4674,395939.0731,0,8663.474611,0,12734598.23,430624.1932,381059.6011,0,0,0,0,0,0,0,0,0,38877981.09,10613764.72,6005655.096,6948862.695,5464174.202,0,0,0,0,0,0,0,0,0,0,0,0,
140,M863T7889_2,1.193239467,0.52319647,0.604276699,0.446492734,863.4643247,863.4625843,863.4664131,7889.3925,7874.175,7900.4616,22,8,9,1,4,53688487.35,43219786.6,437490.3122,23611641.19,13073455.76,31962891.72,936529.8154,5123001.163,6083564.418,12702937.25,2152418.61,15589263.77,5292947.073,29565227.38,13153547.28,11231710.37,299459.2425,1515134.364,22882665.71,13826500.13,35021876.91,251150.0006,15444288.85,48007085.09,3207477.888,227309.1925,17934786.09,758646.4208,20186086.15,0,3587648.794,50969629.1,12101003.53,40599806.41,36738525.36,0,41078849.08,613755.4885,2160195.052,71825156.17,741505.1048,124971.5633,36088992.35,247464.2345,886763.1559,42989.46991,209859.8733,365009850.3,0,182389.6823,79693.77072,19718.17643,42832.54117,302842.8537,55930793.93,28366561.46,31187601.07,61381612.08,86926011.03,717375.3149,93325127.18,190168.48,97833.51307,123233.7738,336607.5237,576100910.3,111849.0358,751059.9777,33704.77326,7526306.452,675606.357,
141,M492T3374,1.376173952,0.523262212,0.604292007,0.234968803,492.0187836,492.0174268,492.0216843,3373.55136,3362.36658,3393.52782,19,4,10,2,2,11464952.08,5164723.659,5808892.106,694757.5243,145208522.7,112991256.8,3395926.424,61336431.07,4955556.9,2006672.484,963778.5916,10419960.05,975799.1816,2270589.733,1281389.136,443656.2162,142724.6615,16765834.67,8036080.409,15230990.26,18315930.71,289072.8799,5951485.707,24311499.93,5030648.521,2450565.198,25455939.35,166520.8593,12594447.33,879874.0612,28211010.37,3589057.985,106413056.6,36288943.37,33698947.27,204690124.8,27260732.18,1324575.576,86760362.94,212199.3886,2764976.685,78029302.3,3260851.381,755568.0621,449213.8779,3557822.321,829509.1297,8431262.026,1859442.722,2718650.242,453645.9497,227900.2844,4766366.86,248011.6554,3255599.252,2966963.503,43586799.82,25341934.89,3702201.954,6658626.119,7787288.964,1211774.388,561958.697,273212.02,1208497.982,254947.1922,0,496856.9214,1113277.033,232118.2573,1462877.824,
142,M1002T8073,1.344579607,-0.520870071,0.607145937,0.22760607,1001.536541,1001.534484,1001.538143,8073.0561,8048.826,8084.2986,22,6,11,1,4,3241874.533,50170618.5,2592225.892,168240317.3,3282009.185,2795387.796,2985739.071,55870065.21,649733.8044,20124728.34,1929344.917,34456411.87,14369081.07,6681296.217,15509645.06,1459773.455,1765279.17,493224.3311,6853003.264,57536656.8,12065892.54,1028919.235,5227453.336,6730819.051,2643399.912,683838.1925,55457523.64,259346.1782,3666399.978,13823705.34,41845292,8927274.976,7742435.246,43302799.8,18920188.1,822327.1663,1192283.115,2002628.619,541688.039,431743.4732,38157.88374,125995.1378,38976023.73,1000625.154,1417912.98,200566.5437,0,374280.4522,413438.7191,79092.94805,0,0,198118.8549,118504.6746,116010594.4,10869479.27,8144868.328,46521239.86,56103258.84,932910.4612,35026.62042,30905.26066,0,0,186463.0188,42534.30819,70884.49766,108500.3326,0,0,110365.4943,
143,M994T1066_2,1.570381052,-0.519375477,0.608355017,0.158807594,994.0791978,994.0786151,994.0794638,1066.24482,1056.27876,1071.40386,17,5,9,1,2,417956.2262,0,0,26625033.61,113833682.7,41370899.73,0,0,1383087.625,150755.6957,0,2989783.125,64383.54186,5980.421633,5066.382951,0,4285.624731,827.9924791,536316.4579,1470.379754,15929.58445,1559.677265,21986626.68,4527311.869,15749.92648,0,6371.418384,0,18571996.77,3086.206033,815620.5209,45628015.25,805070.2257,3274875.494,22793415.59,1554.215072,1671016.357,0,0,0,0,4489.24358,157764.2582,0,0,0,0,25705.6938,1642.987425,2952632.935,0,0,0,0,112561.601,4766815.934,1053053.732,1069500.234,2353794.152,0,0,0,0,0,0,0,5600.506627,0,0,0,0,
144,M706T8004,1.412751316,-0.516412601,0.60959582,0.177516233,706.4077329,706.407222,706.4116483,8004.1929,7988.4672,8017.4778,20,6,9,1,4,4137805.12,1927913.407,295988.4089,25978685.07,328446.4578,4482330.901,126193643.6,4860595.845,1511870.387,22307198.29,609410.5195,1645674.731,35651973.4,2360426.472,17336018.39,5523858.33,1404099.073,4704674.601,8146610.311,2044947.585,5876212.226,355335.6797,2039247.809,11364639.29,1403749.073,129840.7694,680785.6442,13567804.87,6965686.578,79313526.46,23693502.49,8654198.173,3195168.554,8676159.224,5286582.842,3536364.907,2901686.33,523465.8165,2631565.433,197294.5192,270329.6892,33766.69587,8007146.543,252076.9705,1657526.719,104830.0451,167703.5877,690931.2092,55966.90501,216908.0778,66773.81422,1749684.874,207848.5946,23977.98718,13863156.93,4764556.304,37665580.66,30664348.5,21964567.44,157386.7922,392895.8179,18825.86074,1077074.908,384591.3056,142353.3604,1752149.077,314931.0163,94621.8794,764274.7484,418135.1069,61680.06048,
145,M933T8194_2,1.282367819,0.515396116,0.609633688,0.138654674,933.1701853,933.1692475,933.1735274,8193.7368,8175.3576,8199.435,27,8,12,2,5,7082472.734,3351972.628,653692.509,12006605.88,930614.9193,1471965.686,720811.2694,2655824.395,1215229.122,24198204.55,45345223.57,1675274.819,1098634.2,31311349.15,1099599.268,210968.8487,238990.5182,407866.3452,897650.6375,2687633.105,3612278.243,217191.4354,17293324.93,30772234.48,41075612.46,332454.5969,3037620.554,460335.6288,1773857.268,61189.27515,16699144.39,21088285.74,9935300.461,14188958.57,9272097.684,580469.6774,9990946.205,693804.2239,582601.4972,0,1503920.989,0,7876080.672,387782.4229,447179.8842,0,0,0,0,0,0,0,0,0,48625559.03,15277826.07,58561712.47,22919644.55,32812030.86,0,0,0,0,0,0,0,0,0,0,0,0,
146,M796T8210,1.417061628,0.511095436,0.612708638,0.048031131,795.7386916,795.7371939,795.7407424,8209.8972,8195.2092,8221.356,29,11,12,1,5,54879037.3,199272638.4,40194136.27,26827916.89,29605453.73,73659737.56,9791294.424,8486470.417,1217266930,62305000.13,21644740.46,116713649,1475623.626,15335273.03,19126145.5,1750581.052,144005.6777,343169.9719,3909381.665,232126291.9,122397755.5,705531.6004,486137824.5,372357756.6,59582395.81,678371.4296,27945734.16,561893.0876,5987794.358,24723979.6,123773991.8,92650316.9,902694283.1,166075961.3,16368854.35,52069399.02,1032761.541,542099.0117,441518.5903,0,59550.96555,0,29831026.44,1297546.195,304264.7812,0,0,0,0,0,0,0,0,0,88379424.7,22661149.98,12377755.47,17116012.97,11817449.17,0,0,0,0,0,0,0,0,0,0,0,0,
147,M359T8575,1.760663856,-0.512834047,0.613114557,0.526306443,359.2062027,359.2051147,359.2064963,8575.3104,8559.3474,8578.467,13,9,4,0,0,40985891.61,756313.6373,598338.4857,3235681.385,767633.2123,774092.2358,1040577.827,0,557390.6519,0,0,804814.0108,0,0,0,0,1256146.871,969615.6362,0,929506.0401,608470.9146,776532.1824,0,0,0,1784142.899,0,1177701.827,16285253.19,1078499.409,0,0,0,2214713.367,4083437.056,452075.2813,0,20586780.21,456619.1343,0,0,0,0,1020056.608,466325.4781,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
148,M1024T8255,1.328772319,-0.511523458,0.613656659,0.153453661,1023.548009,1023.547315,1023.55089,8254.5516,8239.0746,8258.9934,22,9,10,1,2,19494162.65,38468794.36,1058860.941,202154179.5,84354647.38,306269289,734515.312,13043781.08,77830333.38,1644216.399,7787195.789,9511083.695,6083522.259,940054.5909,12318331.39,11248689.45,2287415.257,748881.6252,47201575.67,8107552.596,56436015.48,342864.898,27820493.45,61050163.69,16534148.17,701370.8097,24767193.06,219669.2555,3905142.817,1155446.445,129045936,44886263.85,111763615.4,50629756.32,13509389.04,956015.9264,5564932.793,784086.1518,938874.3732,0,163375.8093,0,219771610.3,865807.3166,809227.316,0,0,0,0,0,0,0,0,0,13592982.43,1511903.312,65813387.28,28250281.38,28670638.7,0,0,0,0,0,0,0,0,0,0,0,0,
149,M917T8161,1.422932714,0.509266221,0.614487633,0.158935722,917.4882099,917.4870831,917.4916266,8161.0869,8149.0812,8173.539,20,5,11,1,3,1060071.469,37138788.95,1073896.08,35109452.7,1423620.151,3697598.414,885500.6784,1041461.709,6431530.938,10465499.49,2126800.244,4759824.432,313432.7492,555270.6488,1037886.966,151154.4541,319765.6675,1116280.962,1263019.361,5512965.937,12554640.69,381483.5812,16142725.37,7328958.276,2411832.132,553410.6102,13570875.36,721770.9716,1776234.781,629198.1312,4129366.851,1825707.482,78233117.59,5340865.446,1457327.99,850436.5099,844004.673,769913.4,830199.8233,0,201343.3391,0,11292269.68,1001084.727,628628.0835,0,0,0,0,0,0,0,0,0,18759423.07,885808.9786,984556.7612,8475987.724,11055993.7,0,0,0,0,0,0,0,0,0,0,0,0,
150,M916T8162,1.420515641,0.500243651,0.620741578,0.169897087,916.4861417,916.4848628,916.4891417,8161.6158,8149.0812,8173.539,21,6,11,1,3,1379292.825,46113325.33,974560.9795,42967628.94,1601515.494,4086314.244,3303750.262,1106188.895,6011787.488,12581532.63,2769469.07,5240035.686,481840.3385,769043.497,1213575.351,507794.9487,174048.9593,805602.4735,913826.2724,7193917.093,15110010.61,943202.8112,20743989,9230261.752,3705097.297,374291.7044,16480973.27,431832.834,1657492.312,433732.3992,5443771.452,1418158.309,95802161.57,5563399.068,1557682.769,628285.5742,1123294.298,722974.6525,634268.7817,0,0,0,13526057.62,1538718.707,880787.3935,0,0,0,0,0,0,0,0,0,22130807.13,801452.0548,1455007.721,11010001.46,15082251.23,0,0,0,0,0,0,0,0,0,0,0,0,
151,M1024T8254_1,1.308402233,-0.47570725,0.638591469,0.168069604,1023.88163,1023.879303,1023.883086,8253.8061,8239.0746,8260.0974,22,8,9,1,4,11473349.74,24449383.1,584453.6127,129582338,53813349.43,201346543.5,361179.6617,7235494.84,46604141.02,972977.3216,4509337.879,6084146.148,4477066.567,474757.9756,7173132.71,7600842.099,28979.90579,219854.732,33677729.56,4841547.723,36513922.02,230916.5421,17096010.6,38805109.64,11406336.96,369135.8791,15626296.86,194147.1614,2590734.652,76954.92685,82598822.36,29909029.48,73505110.17,31541978.22,8175883.699,329222.96,3555285.12,309877.0433,594658.4118,0,30330.4735,0,144095450.3,259271.6887,467552.433,0,0,0,0,0,0,0,0,0,7881643.899,530588.8104,40808430.78,20211357.72,17140540.68,0,0,0,0,0,0,0,0,0,0,0,0,
152,M581T1065_2,1.388205227,-0.462121335,0.647092324,0.141091776,581.0404149,581.0400061,581.041028,1064.62089,1056.9747,1069.96884,20,7,9,1,3,3617398.062,89181.69514,2471.405328,44712789.46,73100152.36,26879176.25,0,40756.62944,29657586.54,36925.35787,90248.38482,3667914.007,893817.0841,71663.55544,44989.21715,2492.333474,1144.276642,2021.67773,5928.367569,1090.423043,86587.79463,849.239944,66080083.53,8421379.084,3535955.722,2720.911709,1602.73113,1716.617409,7000891.891,0,2225294.904,25480098.22,872417.0236,1781273.609,16260473.46,2218.247247,6165182.073,1216.644187,0,63223.59431,1066.312593,1065.177427,1898.050064,0,4041.436341,109363.8006,2362.652394,223708.3115,1566.895176,559023.6513,0,4611497.801,1354.778319,3294.717521,525528.3011,11829615.1,4077372.659,6789851.242,18726806.64,0,21078.58743,23569.21634,717649.5207,2230.138092,380395.6146,54584.37359,2417.868096,0,0,1777.476043,0,
153,M1023T8254,1.293099423,-0.461435078,0.648585314,0.169780758,1022.879643,1022.877023,1022.88108,8253.7338,8239.0746,8258.9934,21,7,9,1,4,12763267.72,24369655.29,558606.8566,132789194.2,54839384.49,196599697.5,112540.4289,7185406.81,50663901.3,999347.7549,5061734.746,5792061.983,4052961.318,405907.2229,4611541.866,8679133.209,313956.8427,490448.8949,33936198.05,5330106.501,36732263.95,219386.2455,17156176.37,38101815.64,12157164.13,227277.8096,16019993.7,296754.3513,2663466.274,103365.0618,84079720.19,30523312.62,76122889.24,32767291.67,7807327.883,380017.588,3634183.085,376163.4484,660982.4871,0,69629.84275,0,147950181.9,480251.0844,635129.0284,0,0,0,0,0,0,0,0,0,8396393.435,585688.3525,41876419.53,20715443.69,17509048.15,0,0,0,0,0,0,0,0,0,0,0,0,
154,M617T8553,1.302969243,0.46046435,0.64867281,0.019902498,617.4662145,617.4649311,617.4669624,8552.5716,8542.4538,8557.3254,19,9,9,1,0,24509124.26,247574.4004,6673481.927,26580678.57,5873852.13,5964998.476,3642179.975,0,3654486.641,0,0,1825195.603,0,0,0,0,7226312.43,23041016.27,0,1015988.026,390365.802,4369636.286,0,0,0,8148047.005,0,6953657.103,35170607.5,47315258.47,0,0,0,4934123.144,31479163.22,2558081.141,0,7483071.691,1678338.565,0,0,0,0,7222071.397,1861243.927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
155,M581T1065_1,1.376701868,-0.449489212,0.656066533,0.16712911,580.7897162,580.7894311,580.7909528,1065.12222,1056.9747,1069.96884,19,6,9,1,3,2647834.957,85437.19563,9201.121498,39891025.65,62069621.17,23204029.66,1446.172667,59056.10615,24843021.47,40766.43053,67349.70681,3118746.848,751467.1209,55928.03013,57076.75882,0,2840.649987,5759.10191,3198.652236,19643.62489,93026.16613,2602.936536,57675181.9,7321577.083,2922753.303,1355.85729,3303.960276,2807.420968,6437986.759,3341.671343,1866241.91,21484237.52,724602.6306,1569134.898,13843074.6,1664.739705,5089400.469,10790.18755,1191.58278,44601.20488,2891.538127,1602.995512,4946.014178,1878.728175,6677.413346,158155.706,2244.219841,179433.1723,3823.538781,712414.7013,0,1035281.097,2941.216096,11886.99983,402640.2882,10410201.89,4262029.996,5868739.58,15942391.25,3703.248116,30930.24934,101421.2628,15819108.55,0,381469.3543,48637.98525,0,0,3893.134654,1861.218288,2461.507816,
156,M1120T8192,1.385005963,-0.437242775,0.664969266,0.47630127,1120.466663,1120.464625,1120.468079,8191.7727,8177.4888,8203.377,22,7,9,1,5,38038897.11,4557463.497,869568.7417,3442772.194,2413020.784,2879021.212,169963.6373,15506509.35,8260372.813,114903188.3,248950258.7,1483679.548,4105008.67,62362072.57,1992524.683,3215316.078,298267.3253,636386.3397,2794295.201,5869727.896,18094361.64,658538.4557,17254273.07,33382030.86,195945796.9,589429.1888,394228.7292,300803.6131,9516426.753,131805.4848,6334056.65,28793471.16,4830023.822,30856314.25,14263848.21,1168964.015,88948660.23,1153460.366,997226.7188,0,744454.2015,0,1320826.006,687179.9212,692413.267,0,0,0,0,0,0,0,0,0,30936508.88,41165454.09,143948129.1,22186685.35,98630772.7,0,0,0,0,0,0,0,0,0,0,0,0,
