id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,LTB,PTB,RTB,SIM,T016B1_not_identified,T016BCG_not_identified,T016PPD,T027B1_not_identified,T027BCG_not_identified,T027PPD,T080B1_not_identified,T080BCG_not_identified,T080PPD,T095B1_not_identified,T095BCG_not_identified,T095PPD,T101B1_not_identified,T101BCG_not_identified,T101PPD,T104B1_not_identified,T104BCG_not_identified,T104PPD,T011B1_not_identified,T011BCG_not_identified,T011PPD_not_identified,T013B1_not_identified,T013BCG_not_identified,T013PPD_not_identified,T014B1_not_identified,T014BCG_not_identified,T014PPD_not_identified,T032B1_not_identified,T032BCG_not_identified,T032PPD_not_identified,T033B1_not_identified,T033BCG_not_identified,T033PPD_not_identified,T047B1_not_identified,T047BCG_not_identified,T047PPD_not_identified,T051B1_not_identified,T051BCG_not_identified,T051PPD_not_identified,T107B1_not_identified,T107BCG_not_identified,T107PPD_not_identified,T108B1_not_identified,T108BCG_not_identified,T108PPD_not_identified,T166B1_not_identified,T166BCG_not_identified,T166PPD_not_identified,T173B1_not_identified,T173BCG_not_identified,T173PPD_not_identified,T176B1_not_identified,T176BCG_not_identified,T176PPD_not_identified,T035B1_not_identified,T035BCG_not_identified,T090B1_not_identified,T090BCG_not_identified,T090PPD_not_identified,T142B1_not_identified,T142BCG_not_identified,T142PPD_not_identified,T163B1_not_identified,T163BCG_not_identified,T163PPD_not_identified,T164B1_not_identified,T164BCG_not_identified,T164PPD_not_identified,T165B1_not_identified,T165BCG_not_identified,T165PPD_not_identified,isotopes
66,M857T8153_1,2.08127011780797,-0.921217891815703,0.368292632967736,0.268371173581137,856.683509732707,856.682699436358,856.685928504139,8153.4429,8137.4802,8163.0144,24,8,10,0,5,10227477.3556055,8889625.4235228,1023499.72719542,9377535.77403596,2303443.64172012,109847444.399806,914842.583306269,22072212.7795749,6055854.93029224,8775362.2958203,1284704.87045704,4266787.64939643,536694.554671546,1842806.1599458,1250584.00971818,195828.306600048,6833619.03236883,970414.610061142,822420.877082046,4275110.86472919,5746233.68312068,284263.208706249,2805451.20125161,20811057.7910018,1904448.53050781,461177.86044721,15713102.9400593,347906.769251648,992819.562211675,789643.316025009,2411248.78320228,2935419.32768126,17692854.0583068,12730360.0639657,2872475.4123406,898582.125055528,1340192.1150675,1530921.41124426,1595581.96852964,0,553194.671144299,0,33944816.9740222,552042.911232434,963942.312412783,0,0,0,0,0,0,0,0,0,8676555.03434691,2794389.85569618,4623283.64546923,5708779.47489915,31012913.0080245,0,0,0,0,0,0,0,0,0,0,0,0,
67,M1115T1063,2.55219263639997,-0.904087766855627,0.377073002541289,0.157891512645903,1115.45577288433,1115.45530498955,1115.45716614436,1062.93702,1047.44298,1075.67022,25,8,9,3,5,7174604.60412265,106408.207226809,0,90246725.5671897,450114363.648763,152557489.327094,0,1162134.61054879,5257631.88073138,783466.656198242,86473.9252344538,9087777.59479296,237175.528176235,215776.402260238,150349.274232785,2717.9601855739,6603.56828162018,0,2580846.2570375,84037.9462884844,298964.834091394,0,93301318.5680844,20322480.9138015,290160.545592889,0,5567.17619564033,0,25645119.6398979,0,2842822.1549163,82712404.5906544,3314118.5209043,5645099.05132096,43966294.1851365,0,4433959.70679962,0,0,79839.2465694783,0,1283.18447058726,539149.23305719,1126.46861665076,0,110948.62681876,3080.00903939454,3896871.38701101,4675.45274599272,92471.7223790324,0,0,0,0,615641.433883945,15835007.1940982,9754485.8238434,6488195.94718776,6299409.2708925,2716.17115676671,33267.9500124511,0,257869.160142188,2464.17535194073,22490.041879413,46361.5910686972,0,0,2455.61411257443,5470.49938088269,0,
68,M1116T1063,2.54387972051571,-0.898790922632727,0.379793435478252,0.160267595668282,1116.45850221907,1116.45797315113,1116.45889780909,1062.55029,1046.76582,1075.23444,24,7,9,3,5,6182135.99351715,79914.9539352686,1072.38772714673,78206939.4906915,396537061.209923,134304051.861968,0,967631.934447183,4621826.51409733,416648.751642229,30871.2475761014,7843789.74732701,180728.648118243,162542.084901232,107634.508446878,20644.620560911,2105.93301732612,0,2203490.02024145,59973.0165198259,193329.829978925,1068.20494755025,83507081.5757928,17865353.7372767,287387.802669761,1963.13134057251,2526.73311929938,0,22119769.2807135,0,2408761.02097674,73734113.8037292,3058617.87117204,4917720.05784114,37157903.5523603,2705.95810212913,3831518.91199036,0,1633.79808774099,49315.2458034736,1423.17572436757,0,483246.63105695,1187.9971858789,1872.468443125,44484.6152418625,2690.08799302816,3803656.99921978,4372.80975840713,43652.2743015001,0,0,0,0,466024.997841218,14272276.7577532,8275432.32713579,5138728.63924686,5648359.47591094,0,0,0,0,0,59311.5143255358,153426.350541693,0,0,1202.60590408984,2063.00971453124,0,
69,M1116T1061_1,2.53289568385747,-0.892873968395747,0.382893029944237,0.162482665975557,1115.79002533669,1115.78938242361,1115.7908711387,1061.21649,1045.9581,1075.67022,28,10,10,3,5,11333531.8489275,382073.756699844,1390.69452512402,129952179.297772,703809315.436265,239096477.290369,1685.37054318267,1792334.4357189,8234970.25325093,1275456.19824901,144996.957246,14354139.9665466,515208.968221844,337237.677592699,248506.962813479,3721.12740214569,0,0,3602620.47285817,128765.275594945,470844.911280012,2386.79782471231,144778135.736791,31564619.3316203,578503.948580509,0,234905.956044739,2876.7854321513,39364116.6755699,0,4354239.77044098,131627401.046567,5525018.75727542,8901027.51679873,67679514.4198939,4210.18805573291,6680872.59088643,2752.96903730467,0,3812.36150493028,4381.84969054553,0,961163.395565943,0,0,156674.116982583,0,6321472.69328958,0,0,1740.17978573482,0,1569.16259389427,3220.35267863388,1031690.65437775,24851476.9653494,14928263.5780877,9215802.36296606,9339017.44859729,6052.14919845209,0,0,0,0,95775.5537095801,77780.9516456836,0,1580.91662863449,902.312695730352,0,1321.68625680405,
70,M1116T1061_2,2.53502594988529,-0.891577042957577,0.383553186395332,0.163607144097682,1116.12434652658,1116.12379720356,1116.12469934591,1060.86018,1046.40258,1075.67022,28,10,10,3,5,10207230.5708156,289691.323183516,2208.23045204662,116954749.778297,625165244.627968,208539924.855048,0,1557675.40373642,7125019.13700854,1022686.03740642,144647.092042638,12582423.5745565,382006.60676189,292046.685142166,269862.99323871,3126.33034946662,2047.9574841921701,0,3204160.57489044,127249.102043402,436047.461692187,3555.87010605184,132326376.737611,27869048.4459758,416970.438978983,1505.01894636154,218612.286488007,0,34201153.0449979,1447.52192354759,3733829.46445249,115050406.097833,4776336.4399594,7826923.51001274,58181333.7702576,0,5546771.72482472,1377.33370096435,0,26117.3211474463,3945.70466697761,0,870973.238781056,0,2134.37466119385,165971.844921462,2234.55604689127,5458685.91567161,2841.38597821718,0,1824.68270538396,0,0,0,588744.363425526,21497067.8619964,13837206.0703184,7998487.40385689,8141985.68896827,3675.32208278498,29176.8610957029,32795.7143786718,0,0,139889.088280499,275618.986285693,5345.41937512148,1595.31388793644,0,0,3144.22859879614,
71,M602T8494,1.75857672789465,-0.882781064890651,0.385187712365463,0.038152132560404,602.446014423732,602.444336862683,602.448289632669,8494.2762,8488.6458,8503.5198,16,9,6,1,0,5232895.76703112,225933.706546982,1473774.80447391,19186054.7746624,4194277.81744625,3277640.59623168,710794.836769769,0,2508773.83011951,0,0,1362190.06019334,0,0,0,0,1464349.89173321,6143670.54016234,0,603773.166414546,682464.979744786,456364.012080527,0,0,0,1019457.20110135,0,820047.688217133,7713034.26258359,5232928.28450158,0,0,0,1687842.61787158,7721766.64292007,94939.3972687457,0,2114187.25325758,120282.133231742,0,0,0,0,5930575.94658513,127572.082081178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
72,M857T8152,2.01959605669795,-0.888014078853736,0.385417912465318,0.271173150114598,857.184541954464,857.182316839083,857.186639822686,8152.446,8137.4802,8161.92,23,8,9,1,5,8765945.08036982,6872183.42290464,669043.444719936,7239289.36287516,1654164.70963597,85497890.4208352,1514007.25102667,19502460.3707031,4367919.12734,7486296.37548607,2272670.5854315,3099700.19151334,404356.649513258,1437849.93129155,890305.493267169,210550.893528066,160578.363299334,865960.006047477,837617.198324091,3214208.06812221,4581066.04144858,105490.978352449,2950009.14264966,16044054.6094602,1324548.80306115,626545.504016176,10511268.2269852,623330.828358698,394069.39968428,418982.620213281,1911073.91523053,2874606.27171891,15726437.7609687,10603012.8385679,2325623.54999069,641794.707264117,1343211.94356669,1165278.63619604,756473.988407888,0,145904.057432546,0,25684315.3239994,734512.92706231,712823.490533197,0,0,0,0,0,0,0,0,0,7259352.60713252,1798672.29791756,3427204.57431294,4887553.26899921,24253170.3998321,0,0,0,0,0,0,0,0,0,0,0,0,
73,M1195T8278,1.69976278634476,0.880599447372779,0.385853195011203,0.0172626930351627,1194.96573043394,1194.96432024013,1194.96732033138,8278.2939,8264.4204,8282.724,16,5,9,1,1,7881170.16745833,13013142.2096363,823638.565456494,16600828.273309,12910033.7169486,72055181.6196198,60245.554463672,2559175.84128511,4123925.73878672,348685.485655525,2645402.17412114,7900409.36602492,3281366.8582893,721644.313304459,8402480.31797674,11388060.9113147,123857.500657716,629505.929582183,1865889.14671816,3863801.2850339,15248818.0868591,352630.706250929,73189349.253917,47390670.785595,1331492.82867411,251930.857268884,14977493.9985465,75776.0274855024,474640.927008547,66497.4662122146,2387853.92440666,19163945.0225543,86717161.3073622,9067604.11445216,4215888.41788707,616187.120288089,1018013.33708253,219181.963556777,1209001.83995971,0,0,0,5124107.60214402,683495.611876537,642781.675693573,0,0,0,0,0,0,0,0,0,15805295.3808687,3151613.88794705,2234127.31508834,2935175.83870329,1674520.36382107,0,0,0,0,0,0,0,0,0,0,0,0,
74,M706T8003,1.51015996640101,-0.877792118270331,0.388098848206374,0.120261491948286,705.739568827031,705.737220784206,705.741277339378,8003.4336,7990.8732,8011.7904,24,9,8,1,6,13785144.0871023,8290424.2913882,620397.700121922,100643933.238959,1184606.05685793,17629436.5073219,293695.844659998,21988034.1899737,7372672.18116543,84147544.5362488,2242642.88317774,6821561.61341196,128236133.403827,9725907.63089547,63767304.985957,17841808.012535,2105052.68361671,2380336.4404808,23545242.6124351,7858807.93223135,21262800.5511583,856600.614946021,8195190.55777698,41900561.9939095,5951066.85452563,181142.958380771,4828634.07867282,476949.572523767,25902847.2903516,192633.597257461,86316575.7356123,33284322.7715982,12779722.796244,22404716.2614642,18127296.8070413,9792390.30424202,14540299.4890274,884629.888439926,4343909.51474653,401737.706366337,130666.38345469,105496.784339762,30404721.2962218,360421.305170267,5129777.67697382,3794775.23148307,4374328.2724825,1372704.75812338,6028526.982225,4592004.85711766,16913206.874988,12358066.3289528,15647215.192719,10866930.0443916,57322022.7789205,19059680.6837199,136376229.760331,112269006.950712,80086972.2205229,484634.596675038,1506445.38675632,238420.584245484,9773074.14076924,13751959.5723407,2381626.53079218,6054192.94904094,53150763.9973316,10058963.3477044,10273459.0463438,4367035.7620664,981828.009738551,
75,M981T8191,1.44614308607598,0.872526711020759,0.390760115254285,0.0160791006166378,980.536938018822,980.535417607972,980.538010091179,8190.7302,8176.9842,8196.5106,15,4,9,0,2,2727978.56293023,6768603.41884396,1400333.64596526,6062276.6172982,1362052.00522119,3160472.17795331,1956544.57386819,2069277.4594845,14288319.5232509,4891443.19900642,3993338.30414956,1314570.25422994,666052.802847112,3185712.55080179,542974.562665461,369173.870263746,1880582.34661196,716448.732737215,1033328.24304132,3114719.79047944,1624475.52777496,625922.484493153,16652164.5263701,7273859.64559264,20550441.4787401,371112.539462189,1605476.92509929,518592.050224171,360486.27191083,229886.647331742,2202433.71270884,5459525.79433192,12867462.5744005,5514775.01624697,1684478.73697783,1256064.46526488,4563715.35963873,713846.634023631,1269735.04320516,0,66814.2926737906,0,1332867.91688745,465429.532493642,1743807.53765224,0,0,0,0,0,0,0,0,0,7873389.20922847,6413253.87072568,7185071.55035074,6473741.80038474,3575673.60679022,0,0,0,0,0,0,0,0,0,0,0,0,
76,M1117T1063,2.4711659590797,-0.874089195931111,0.392729342509226,0.165620716402868,1116.79288680731,1116.7921292144,1116.79338397979,1062.64086,1047.44298,1075.67022,21,6,9,2,4,2081244.1641895,100640.517676511,1289.85954805118,38014744.3110805,201242861.790262,67796368.5226855,0,468089.978635645,2333947.99980151,341993.949547706,78018.6913279598,4031026.95043746,137895.302599881,71019.5816299292,106768.399213869,0,2468.05834222706,0,1170698.6988501,40980.1573009229,182186.396217187,2998.25186294384,43390438.1673298,9142214.61167156,122399.213913206,0,103861.26383274,2322.83573954688,11998521.2183341,0,1114011.5982347,37308057.764043,1546770.74099517,2559250.6354766,19515935.5755473,1336.59940185302,1917873.68307254,0,1541.92144991943,20021.2571411474,0,0,248418.518122682,0,2003.4099886221,47673.6569985105,6663.05828695147,1392482.99817371,0,0,1601.4855361607,0,1711.33356049804,1733.45001150113,280815.385407249,7169161.16100933,4540381.14236607,2768813.08489633,2566822.20089813,0,0,0,0,0,119552.238999306,62125.3003069864,0,1671.70908901919,0,2005.48600746273,0,
77,M442T2728,1.46646288258853,-0.868255995446457,0.393467049522211,0.0480922851995604,442.244525721906,442.244024775302,442.244765268525,2727.98184,2720.2095,2734.98972,17,10,4,1,2,76063240.2896007,6671762.22281269,2093487.27361596,156335244.440725,250748938.603336,469960788.958453,986144.853190703,74267512.1404739,5103036.96909366,131680376.809922,75298418.1128839,21918933.2688865,38143517.1597261,18895560.1828713,346009771.384727,6476495.22151876,711426.568168027,45131203.4949343,86183069.614003,25025318.6080425,14884653.0327221,517572.573911314,147705962.793577,45679628.1130164,53505967.9085183,807068.086441067,146366607.788956,1610283.79931552,115190247.704659,9554121.84423471,71372680.0663961,234053058.722616,101498619.955458,5083758.78382484,117251358.105871,1029870.44945731,46097385.8912905,15166700.2500754,883229.931643423,13932676.5038859,29808830.6300723,112219566.739471,160829740.469078,784603.799462327,541439.323012579,10686049.8161301,12816150.6208875,68410079.7516793,2685915.62875735,0,14401201.7374951,864985.303507485,11494127.1563064,14874281.8453528,12906595.8350239,152312069.823585,46848213.8912325,28193975.0435003,60113878.125828,23442871.6166398,1118803.73225281,1118645.26888214,357074.727717652,17383807.4225788,43002907.6235691,10104396.9124613,26650252.4464213,45853361.6393453,10739324.6663977,29284397.614487,34131955.8999632,
78,M400T8735,1.89178391691679,0.864044025345196,0.393848206214091,0.0659525174194437,400.305637017634,400.305253739051,400.30600771974,8734.9434,8728.5654,8747.7252,18,9,8,1,0,25157290.1654157,3357074.95665214,328545230.889513,8978256.69324969,9703834.40027164,24669256.9809222,27835010.3728107,0,11939429.9022369,0,0,17518721.3182055,0,0,0,0,24905592.8993909,9112235.47336783,0,3949520.19913368,9753320.74346032,26709074.3032647,0,0,0,277480457.673464,0,147502794.403894,10192355.7281998,232844312.676017,0,0,0,14096411.7885756,9513337.51977192,198190061.399077,0,71428677.7508192,15076656.5864429,0,0,0,0,43034526.4902608,16357328.4368533,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,
79,M1184T1073_1,2.21217318254886,-0.866725925460467,0.396253105270822,0.112405407755787,1183.8176429529,1183.81723523701,1183.81874247577,1073.41602,1064.44182,1081.00038,21,8,9,2,2,4960753.63487334,37299.6072370039,0,64756044.9184977,227141055.094789,85693990.8798874,0,316998.431666532,3437536.87991533,1404994.50301525,47600.5518701095,9143685.83648851,298547.749263778,263477.779560131,174072.658205123,0,0,0,3261716.14222899,63639.4279087355,60965.375747418,2962.82010710685,39728067.9055261,8783622.36879589,174194.112342883,0,34100.8188562644,0,47819330.5215661,0,3335467.56995628,51846661.6869824,3044519.68893533,2658289.32352706,18950683.1220364,2924.68184762262,2653706.38292839,0,0,101149.680797478,2114.68668905007,0,531649.547346079,0,0,212639.533500112,0,2030840.63123506,0,0,0,0,0,0,348581.01702831,5766779.39513196,2044982.98317376,2179656.22436292,5021919.79321756,3375.9849678413,0,0,0,0,229520.291663647,718089.182993368,0,0,0,3558.77358450298,1646.10480362154,
80,M1183T1073,2.21349669277838,-0.864126162690583,0.397644367242211,0.114448149149075,1183.48349167085,1183.48276241248,1183.48393843934,1072.86939,1060.73064,1081.00038,22,9,9,2,2,5302067.07436312,38743.8440629042,1455.14041144901,68316740.2253142,245620856.869263,92305982.6749683,0,375438.119997132,3538317.4129935,1476200.51117705,50691.6342680396,9613784.66808351,596467.678573047,413250.43147672,188607.170503124,13643.2706443727,2146.40074699806,0,3585509.45902582,88696.9391045981,68211.3624018857,0,43610245.4522952,9240696.17781434,193982.571201184,0,34723.31181809,1352.52097500199,50083697.9677734,2810.9273846819,3418086.15771424,57015420.0735359,3310324.13443924,2887876.53529659,19751807.7424451,0,2819667.21728207,1392.94434923658,0,144147.778864267,1752.79812705636,2067.37119688989,513072.725400529,0,1888.10040328077,219734.86404529,0,2999895.50350203,5471.75757687212,0,2658.856727125,0,0,0,356558.424848059,6125119.78145244,1626766.34272161,2070526.0158293,5382881.59074159,11664.9879763432,0,0,0,0,302221.160865945,928892.171715294,0,0,1111.81731209473,1941.66639591156,1877.95874293946,
81,M1184T1073_2,2.23981507822689,-0.862830327217817,0.398407364127781,0.120229731668793,1184.15180299088,1184.15145726523,1184.1525409778,1073.41602,1065.05748,1081.00038,19,6,9,2,2,1674684.22532577,10137.7398241187,0,41784787.9144755,152554241.749157,56226513.452912,4982.1723907454,175578.92606338,2187490.38664159,902639.623946623,14095.4492097696,5970142.26047821,130955.315650622,216289.400005487,34520.2924834638,11243.4504233423,0,0,1925760.66806605,23415.9009356561,19373.1506307075,0,26123396.0777471,5684228.26799282,58884.5822670434,0,0,0,30252063.3768091,2358.22080002511,2233864.79221851,34926612.7900465,1965282.05852763,1820428.58258792,11891528.5914833,1340.88254429898,1873326.77574261,0,0,34102.882493418,0,0,338108.689056102,0,0,112672.103673789,2426.35817028378,987422.124120223,0,0,2041.00813632811,0,0,0,113834.987498942,3647544.64085827,1223444.96458906,1610512.38554341,3313009.99949273,6316.87532282481,38096.2918015804,0,0,0,103940.2470951,252703.683240464,5020.71434860793,0,0,2107.36944578963,0,
82,M857T8153_2,1.98519479108435,-0.859458286926628,0.400598247646244,0.285785720936485,856.933864377291,856.932179528042,856.936431850078,8152.659,8137.4802,8163.0144,25,8,10,1,5,12693757.8624766,9383385.26622349,456593.137492681,9609476.56844711,2200358.93225618,116049341.297918,977786.178263333,25378386.6535012,5777981.21878119,10039308.5083603,1910833.15706956,4263946.76695291,576612.554602894,1757388.23333846,1969110.90505612,321554.452785643,280893.488217959,810727.781120899,869242.609089882,4449989.22940994,6376135.09944112,219338.555110759,3151303.11938692,21844018.7214894,2679815.55926335,718092.264841833,17557483.1105868,423922.099089674,1007223.62521854,332047.783380687,2598296.07280757,3606099.01955671,19115741.8795868,13792345.3047625,3103568.09286535,1146461.88944509,1151180.81184068,860541.620177467,1204044.90183057,0,337313.1707051,0,36058151.9536746,786347.406809557,897955.425953213,0,0,0,0,0,0,0,0,0,9170581.8446424,3210959.16136777,4385790.63177338,6636189.55430407,31991821.5256637,0,0,0,0,0,0,0,0,0,0,0,0,
83,M459T5407,1.58514465904746,0.85342779300265,0.402444991410932,0.267273959546296,459.27981853392,459.278549905989,459.280285737969,5407.00308,5390.78916,5422.59798,19,4,1,3,10,7531589.92771318,7026860.04154084,3250156.04202452,31952767.3727961,26204075.3819704,6843148.17443353,11811786.1502091,6462387.32480581,16629109.2395431,7359593.50248611,6091782.19032233,4040254.61651729,3277977.22282892,12033782.2139332,5725242.79754693,55358243.6816297,1572699.58994112,7429283.64893635,7946392.08874859,11117194.0841308,3899975.55022048,5654004.26634524,9303894.60769786,508711.323813411,10699254.9759717,8185735.81600083,699409.790909527,24902546.0819824,8387682.89912588,26897858.2873071,105920220.582135,3046220.56360534,3027962.59447587,110094702.61379,9000746.14938788,391571.121039029,67106643.026583,945693.627915894,806960.527538546,36696329.8049873,1660957.42102203,5515709.36160806,11175304.9007426,2579653.52535349,74282.1505346946,30664139.1393615,44785386.151236,25346327.7082259,18910888.9807507,748961972.185023,95143196.8380193,2371004864.62202,34801749.4958003,108607480.170091,85600461.1146813,14145696.4077396,9763699.79060343,2026792.79106715,3079453.65608091,2104995.92044544,183814862.9335,128879921.818321,1971194184.33617,60546381.9796144,14246905.9044459,46033626.508857,33781197.8225097,116595296.792372,132657599.380479,99460771.8562953,129737693.13553,
