id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,b1,bcg,ppd,T051B1,T107B1,T108B1,T166B1,T173B1,T176B1,T051BCG,T107BCG,T108BCG,T166BCG,T173BCG,T176BCG,T051PPD,T107PPD,T108PPD,T166PPD,T173PPD,T176PPD
313,M436T2412,2.828070999,-1.994693781,0.081941036,0.144846299,435.7503261,435.7502228,435.7503651,2411.71152,2406.81288,2413.71438,3,3,0,0,20461621.43,10051434.55,51715374.75,12560367.51,57505263.62,23417334.57,1341229.184,6356872.842,64293.55163,6803298.907,18120148.2,29445340.2,226580.2509,6863849.771,118313.0577,34134365.47,21667560.84,31433897.26
314,M900T6890,32.35867461,2.170985691,0.081982606,0.319843718,900.2375604,900.2357737,900.2377157,6889.5408,6885.7086,6895.6524,3,0,3,0,1588829.267,3047173.151,5806969.986,1345794.62,0,2773550.308,777207.1108,129360002.1,3259719.021,163807290.1,0,174013069.7,0,436454865.2,584567.0217,1665760.413,14023227.68,139741974.7
315,M848T2246,68.81000515,-2.171073035,0.081997543,0.025798078,848.4144633,848.4138982,848.4150018,2245.83552,2242.45968,2248.66806,3,3,0,0,20051942.01,45681065.29,16793851.83,3465472.518,4711960.222,355733.7657,0,120253.5933,0,578335.5057,0,624765.3382,10985.24183,0,0,1091018.877,0,157490.1769
316,M1530T3502,51.01443833,2.16744039,0.082204016,0.097673126,1529.707537,1529.705112,1529.708595,3502.16073,3496.41096,3509.3463,4,0,3,1,0,0,0,0,496713.5463,0,0,7768923.728,0,7528074.827,79954.74592,9962609.276,0,7119059.938,0,0,0,0
317,M690T7876,29.8699988,2.168519765,0.082207568,0.081568281,690.1369131,690.1357047,690.1372696,7875.9504,7873.5456,7879.8594,3,0,0,3,523474.1,233236.0543,200746.322,119760.0523,89715.7379,0,1463168.236,16243787.98,470423.0037,7986620.471,122841.9086,8569423.803,2302555.288,8158300.292,561589.9961,1143598.897,1673990.212,1651003.51
318,M580T3870,42.897197,2.167183803,0.082233749,0.373865641,580.353631,580.3535518,580.3538964,3869.78604,3869.78334,3872.46408,3,0,3,0,0,137409.1769,160066.3475,115366.4636,9275153.177,1160729.135,0,147402710.1,0,174734512.4,324585.7831,142918055.2,1855729.253,984272063.5,71484.7098,0,84933332.08,88753675.33
319,M840T4138,5.352908513,2.049030468,0.082343041,0.115351108,839.9449158,839.9446933,839.9449903,4138.14591,4130.81406,4146.52872,4,0,3,1,23247877.54,0,2757858.805,0,163317026.1,10346094.87,0,291118717.7,0,374732393,119987657.8,282970357.5,70722.12906,229361763.8,118601.8389,0,158872173.5,81535771.63
320,M950T1930,73.6117302,2.167573318,0.082344549,0.114364065,949.5186527,949.5176731,949.52032,1930.23459,1922.84574,1931.8461,4,0,3,1,0,0,0,120995.7749,315396.0384,0,0,11191744.06,0,8782369.663,0,12149442.7,0,1957072.127,0,0,9877218.43,0
321,M845T8043,12.0768605,2.1613261,0.082508778,0.465911054,845.102232,845.1010325,845.1024223,8042.5998,8036.1624,8049.294,5,0,3,2,679387.2096,65058.2398,946356.6831,327968.0789,24168.14683,1169571.354,1914214.99,86850.11159,9622661.363,2544689.059,6414499.679,18214116.43,3787347.491,180133.5858,80373310.54,1248669.852,62006.12634,1001546.599
322,M571T4336,13.28156784,2.157549862,0.08252513,0.150858802,570.9624489,570.9617505,570.962567,4335.6588,4332.57642,4339.46544,3,0,3,0,7269369.956,103784.9957,1416674.309,189082.7697,1016656.934,10463269.14,3299633.33,80716862.99,33775303.01,30514234.89,1301651.58,122117760.3,1175329.96,110325283.4,1027171.08,26861986.03,29599068.87,28923862.61
323,M612T4657_1,17.04851568,2.161697738,0.082648487,0.096815586,611.9799393,611.9795522,611.982569,4656.6027,4655.12844,4661.37066,4,0,3,1,25780232.9,7362665.928,8957168.016,1123101.829,6663482.319,1718891.526,531588.9488,244203960,58269170.48,163397269,12090779.12,401305133.2,30052274.43,236535235.7,25042064.58,1290674.901,7123410.37,969517.555
324,M581T3859,40.83155809,2.1642986,0.08267165,0.405557699,581.3572441,581.3564838,581.3573798,3858.92838,3855.00828,3860.80722,3,0,0,3,78309.68563,0,1274313.591,725815.6037,498433.4869,113389.5153,509012.7977,36499357.15,0,42226627.45,0,30612586.93,0,252420881.3,366346.3914,446131.7663,19732440.15,11633815.62
325,M580T3862,47.08654555,2.162884878,0.082727854,0.383532889,580.3538393,580.3520986,580.354143,3862.22826,3860.35656,3863.97312,4,1,0,3,0,58672.98379,163380.2637,115412.4159,7328322.066,1150595.972,0,135532278.4,0,158234268.5,195538.097,121170967.8,1023737.772,960130203.9,73519.64561,0,58363850.69,89887768.82
327,M650T4448,5.002149117,2.094188249,0.082902245,0.242148154,650.3857288,650.3845235,650.3869215,4447.63782,4440.34158,4450.8498,7,1,3,3,1480249.153,0,9325013.426,0,5477112.43,1384475.085,0,18988265.57,214377.9548,35297991.48,15862053.61,18009529.99,0,39688263.22,1053050.66,112304.3817,18670730.74,11093190.74
328,M528T4303,16.61074974,2.152343721,0.083037345,0.140078168,527.8984733,527.8979432,527.8990503,4302.50322,4300.05576,4305.94176,4,0,3,1,16735795.06,100704.779,730764.0783,349757.6981,5461428.009,328617.7793,199570.1357,172089697,16965688.47,93972295.91,3224093.146,107340819,2366173.519,136381395.4,53423896.3,1713806.639,44796903.34,1849338.617
330,M879T7470_1,61.23264504,2.159852054,0.083167262,0.243414734,878.7560292,878.7546363,878.7587728,7470.4872,7466.2674,7478.5044,7,1,3,3,791227.7,128897.6688,1167128.253,96963.09546,3615470.928,619743.8795,1623310.984,162608039.1,560402.1929,113891590.3,225763.7099,114169665.6,876814.6164,224897626.3,1134854.554,1853743.51,15939096.07,56551503.85
331,M386T2347,7.524134076,2.1468095,0.083389503,0.196832841,386.229011,386.2289392,386.2291524,2347.36998,2344.52208,2353.69152,3,3,0,0,5194567.672,25323153.87,57523258.56,23673896.84,6771774.487,52916621.38,494013.4363,350091661.7,61760611.68,443210255.9,12372655.12,421732007.9,106610247.9,1050046510,29344571.75,39286077.47,1116465370,23288162.89
332,M581T3870,44.37569033,2.157399552,0.083400398,0.394296625,581.3569238,581.3568967,581.3571164,3869.78334,3867.8538,3871.9563,3,0,3,0,0,0,1140281.502,744829.6135,399890.5627,114476.9435,496145.0114,35966961.28,0,41452526.58,0,28562887.42,0,238823955.8,260928.3585,0,18662331.43,15552592.98
333,M627T3522,57.77707078,2.157007043,0.083437358,0.061641855,626.5320502,626.531952,626.5337891,3522.11016,3517.16826,3530.63556,5,0,3,0,356491.8556,0,275774.3582,0,0,0,0,16584208.26,0,11092290.94,7239333.462,1614657.118,229386.5511,5243543.336,211140.2063,0,3939802.956,0
334,M1006T7171,20.47730772,2.152910003,0.083443752,0.095821213,1006.213287,1006.213283,1006.215617,7170.8742,7163.8812,7171.7118,3,0,3,0,0,1630721.829,0,171266.2857,159528.7197,572439.9015,443321.5703,17923881.92,866076.9954,21485859.58,1198264.313,9971207.464,0,14561988.56,6502804.602,4257723.743,2984617.815,4098564.122
335,M434T1815,12.69606431,-2.152987897,0.083483826,0.117101485,433.9360788,433.9352918,433.9375487,1815.43806,1809.84732,1823.60772,6,3,1,2,31302854.8,22308299.23,66248072.5,18246603.85,838390.1316,554140.8081,25163.604,2886135.868,286269.4637,4116625.644,2013809.469,1659523.889,215797.9592,32914690.02,172745.5908,16848246.96,3892565.424,33893256.68
336,M1113T6875,145.5204864,2.156435674,0.083553305,0.198967239,1113.056332,1113.052617,1113.056796,6874.9983,6868.2936,6877.962,4,0,3,1,543969.7295,0,652343.9899,30694.43124,0,0,1030979.943,43677275.69,1434251.81,77844517.87,0,54567797.63,229143.8584,93977444.07,889769.529,2852564.583,12483529.75,34859421.88
337,M953T5732,89.1798251,2.156271782,0.083562271,0.03935793,953.0011484,953.0000046,953.0014565,5732.49042,5724.8262,5734.52778,4,0,3,1,886626.9789,0,315829.0902,44470.38189,383571.0136,0,0,51027602.11,0,37950894.59,0,56428982.03,0,14932022.39,0,0,493196.4105,44613.65869
338,M625T1801,672.8273352,-2.154882249,0.083726057,0.027661215,625.3784427,625.3764366,625.37867,1800.74532,1794.7773,1800.95358,3,3,0,0,176201889.1,43250892.09,347716820.2,54043530.29,59920131.19,0,2678.135815,239570.7647,0,770095.9126,0,0,0,1456527.704,0,0,0,5667597.446
339,M648T6881,15.20086733,2.150827959,0.083843753,0.047811873,648.0664385,648.0650333,648.0665456,6880.8324,6872.928,6880.8648,3,0,3,0,2942366.638,109893.3477,1047596.411,1045788.139,610536.9684,932403.5432,24238798.21,46918507.65,674698.485,22587530.41,659379.0063,6593380.167,2327956.487,14089899.26,840402.5329,1947990.9,307513.6381,89342.83053
340,M744T4864,70.1552797,2.153500737,0.083845197,0.354614268,743.9995317,743.9994264,743.999721,4863.93804,4860.75102,4869.0276,3,0,3,0,1523590.894,0,1404905.853,181120.8336,274093.4828,0,32303.57101,61035460.4,230013.2003,88163503.79,0,87923915.13,419738.6694,174273925.4,0,1724864.006,12442865.45,771096.4162
341,M665T2006_1,37.69946931,-2.151501826,0.083972701,0.026060156,664.8256857,664.8253261,664.8262118,2005.9062,2004.20544,2012.3172,3,3,0,0,13068815.99,128877466.2,144772016.4,16978891.82,1189871.055,36974618.04,6328.711781,3325936.039,49062.0941,983126.0167,4703623.843,0,17308.69781,1171094.376,0,1039538.194,1500426.605,462990.122
342,M1050T8064,4.232368804,2.124266257,0.084170282,0.143963959,1050.078453,1050.077555,1050.078764,8064.0657,8061.1914,8072.4336,4,1,3,0,332126.4414,1087991.397,264932.1887,326932.3596,730724.6028,422074.6797,560945.0631,2741503.326,375999.4984,1036015.729,3340815.893,5339243.697,226493.9269,146668.5185,284894.1323,4009290.621,1448442.165,593705.4933
343,M879T7470_2,44.94581727,2.149789848,0.084245131,0.214509806,879.0909975,879.0898846,879.0926557,7470.1509,7466.2674,7478.5044,6,1,2,3,815649.9932,977210.4087,2566753.42,2935506.488,4829925.257,1065733.446,1653294.734,245803193.9,146385.7295,178925110.6,2892144.824,163450213.3,687772.7099,296226202.5,3061192.905,4735483.89,21050398.8,76385054.18
344,M880T7470,46.09678427,2.149689185,0.08425879,0.226042106,879.7583186,879.7568823,879.7601838,7470.4872,7466.2674,7478.5044,7,1,3,3,1185044,782226.7158,848885.3611,413111.3979,2224840.788,449219.5024,1637256.062,113712513.5,287447.6439,78394943.65,367552.2936,77724713.35,161474.3784,143949496.3,2748968.668,2514894.851,9745860.527,36684118.06
345,M907T2844,175.0361822,2.149709317,0.084260328,0.155152842,907.4326435,907.4320856,907.4351814,2844.03606,2836.40028,2849.67534,5,0,3,2,0,35178.62438,0,0,1219404.451,0,294412.0214,91750631.65,0,70604030.71,119266.6327,56829090.73,0,72997703.99,69017.64956,0,62268877.36,6792181.067
346,M393T5357,7.249078084,2.133382335,0.084326969,0.053932815,393.2104966,393.210487,393.2106412,5357.06787,5353.42032,5361.05508,4,0,3,1,261061.2459,324543.7182,649488.3412,241527.6826,2019346.813,1340268.311,251865.9194,4746648.232,3683435.134,16905336.72,3584198.593,5886768.612,4742515.936,132031.7576,315107.5124,975048.8809,1491357.654,2532929.799
347,M1177T6874,32.41392874,2.14427564,0.084346807,0.332297188,1176.603264,1176.599807,1176.603914,6873.6483,6869.316,6876.7158,4,0,3,1,988745.1736,0,0,0,0,0,0,11869672.02,123281.9463,12817045.91,988494.6891,6250621.032,1331987.937,47902326.42,401646.0242,9669635.692,2220107.131,101558.4172
348,M622T5423,4.74174643,1.991580124,0.084410394,0.445697717,622.4005105,622.4002193,622.4006988,5422.77828,5418.33408,5427.09078,3,0,3,0,74218.83778,0,0,0,1816705.489,12358898.81,628970.1018,24023923.86,0,18828947.22,9411956.091,14675250.69,814556.7583,47655269.43,210086.791,5208421.942,1088899.607,2553507.398
349,M1537T2133,141.2622699,2.148169926,0.084419714,0.064748699,1536.612741,1536.612463,1536.613183,2133.40776,2129.4882,2141.08548,4,0,3,1,0,0,0,33785.4246,323411.7225,0,0,15917101.66,0,13552880.25,0,20988497.91,10048.79405,9922879.845,0,0,0,0
350,M727T6465_1,5.455258831,2.09734764,0.084464488,0.042794956,726.9508843,726.9495013,726.9521139,6464.9661,6461.6964,6471.702,4,0,3,1,1835120.021,2017535.032,17140784.64,1217713.193,711846.1196,13295703.18,29694897.51,15039868.45,5842546.49,7745964.732,57814865.58,81444252.15,19846481.34,6784652.978,3411298.378,4993069.373,11644543.3,1470886.226
351,M1051T6441,124.6904355,2.147295763,0.084500463,0.507757301,1051.161799,1051.159471,1051.163417,6441.2202,6438.2184,6448.815,4,0,3,1,209378.3981,0,0,0,0,0,2210503.487,3065601.377,0,11743330.36,0,9088048.417,0,42157695.25,0,0,283254.2231,0
352,M547T3852,19.75736557,2.142974604,0.084553897,0.312110524,547.3176007,547.3172911,547.3178034,3852.3861,3852.23646,3853.24716,3,0,0,3,3996377.515,2088395.206,3105913.827,278604.2739,21382251.25,3429036.802,139395.4133,194594311.7,8155704.327,170601369,14073606.29,289729541.9,9527066.48,1274379769,6581227.462,40127736.55,108957178,204981175.4
353,M806T6517_1,67.29477292,2.146617602,0.084575139,0.430904132,805.6243799,805.6218988,805.6250644,6517.3968,6517.2372,6524.8338,3,0,3,0,7638756.145,923894.3119,5422259.723,0,324969.3699,816018.175,1053242.227,365740542.4,1959494.958,252033424.6,635469.9094,396471678.5,1522960.405,923108511.9,6749026.659,1255767.839,18389553.97,1442896.861
354,M1273T6254,Inf,2.146451868,0.084623854,0.028442691,1272.540205,1272.539666,1272.540222,6253.7256,6252.5478,6254.6868,3,0,3,0,0,0,0,0,0,0,0,12940411.46,0,18291324.41,0,21821438.69,0,563817.6153,0,0,6880.655549,0
355,M606T4275,8.609526565,2.124765947,0.084672677,0.3336956,606.3245358,606.323742,606.3249106,4274.69808,4273.3926,4276.94292,3,0,3,0,6188554.469,2598417.035,6017805.488,150358.7381,4525755.851,28174460.36,2985500.732,140159513.9,159635369.2,78154951.86,6406608.436,22948074.32,895949.6829,40422433.05,7978319.295,58538116.48,33636048.05,381472473.6
356,M779T5368,5.122107165,2.084997734,0.084684619,0.056616676,779.3610789,779.3597691,779.3640833,5367.64926,5367.2517,5370.64128,3,0,3,0,14879589.99,803653.5589,2583031.264,65561.57884,15623453.79,1474156.549,46434131.67,71527188.86,435598.2418,37321205.88,335915.5122,25419382.78,1028197.707,9994010.42,2188473.979,27837996.91,4698272.61,5774659.3
357,M478T1243,21.30576568,-2.141493999,0.084780043,0.028034043,477.5536649,477.5536343,477.5537935,1243.43874,1240.6191,1248.3582,3,3,0,0,28003011.72,7148270.571,7857086.605,11391903.57,52178.40045,1274486.099,0,198184.4369,845.8212606,50872.92982,1351853.654,1013823.268,1521.888005,16974.06215,1318.88131,1809425.206,580670.374,13194.40875
358,M541T5368,16.55304034,-2.143557991,0.084828939,0.035095185,540.6701268,540.6698518,540.6726649,5368.36284,5362.98348,5370.2937,3,3,0,0,265012.7699,11330626.13,7428586.203,13130486.79,707990.1322,178328.8447,157301.1699,91549.16513,308146.2378,387813.6259,537330.3032,513929.7185,151973.2615,428048.0144,169944.285,687769.4397,943986.977,1936440.945
359,M1191T5865,31.09690987,2.138329873,0.084944284,0.037858347,1190.619822,1190.619694,1190.620838,5865.05202,5862.17364,5870.49804,3,0,3,0,0,0,0,0,1643623.333,0,48985.25646,16392358.58,0,19503679.26,0,15166583.54,89738.62204,0,0,0,4876467.022,0
360,M727T6363,10.22617725,-2.132964512,0.084969097,0.044382106,727.3654676,727.3627047,727.3666159,6362.973,6356.8152,6366.4128,3,3,0,0,1354051.673,75861112.87,30352714.82,62279272.42,9029335.219,5364632.428,550107.5981,2006297.885,2315409.541,3734968.881,9044803.481,365029.6685,759527.3008,4560928.122,12860873.47,17506739.47,2079125.909,1142895.278
361,M756T7025,8.833120233,2.137415788,0.08499049,0.259527124,756.0391232,756.0388041,756.0415716,7024.8699,7020.9768,7028.8854,4,0,3,1,967107.9195,514226.3937,1514812.408,1744691.918,134358.2274,651160.3346,696512.0772,19615083.97,1885796.093,16620234.99,1676464.151,8320886.331,978573.5904,25525095.82,775243.8374,5127471.283,1851254.884,423927.0769
362,M719T6579,12.90398264,-2.117554042,0.085111691,0.055857266,719.4052171,719.4039041,719.4058732,6579.072,6575.2362,6580.0038,3,3,0,0,74790903.28,82306314.04,141734324.5,15707586.62,396693.9819,4382692.935,233546.577,983758.1457,22316807.83,138061.5831,680955.2233,392604.1227,5876774.02,1229931.449,12768452.62,48838839.9,390555.2927,334266.5853
363,M465T5900,7.422118125,2.12547204,0.085137158,0.063319758,465.2464296,465.2451677,465.246593,5900.10468,5893.61442,5907.2694,4,0,3,1,795514.9904,4854636.758,97170.64422,6357374.996,981883.1565,2867138.434,100207.8327,34998725.03,984455.3959,49638326.18,19318266.17,13370406.19,903203.7468,16891653.51,1416712.071,2795002.744,1933249.468,13607715.38
364,M432T3936,62.66195491,2.13885957,0.085368933,0.204622971,431.5523179,431.551561,431.5524467,3935.67582,3925.6407,3939.42096,5,0,3,2,213564.8883,31365.54025,156561.3305,0,1348764.763,0,21572.72056,44576886.28,90191.35181,36127630.89,0,28858214.02,167444.1091,57339414.49,319046.644,561660.6567,24470910.93,7878793.801
365,M417T3677,11.84327757,2.131476004,0.085440594,0.061148665,416.7293138,416.7288345,416.7296534,3677.26974,3675.54282,3679.18878,3,0,3,0,883415.4847,12663003.98,641087.1118,13005699.96,13852945.9,40320278.46,835453.4737,397929361.1,145302949.3,331801200.6,4526350.114,83249910.97,16617686.66,479836255.6,330720577.6,8448184.039,207043208.6,325122660.8
366,M875T1915,402.64102,-2.138668726,0.085458062,0.027934309,875.4912795,875.4907362,875.4915319,1914.61014,1909.65564,1918.66254,3,3,0,0,8432425.027,33421585,10430952.32,12144713.77,0,0,0,160017.6657,0,0,0,0,5948.019088,0,0,0,0,0
367,M1269T5144,38.48090821,2.13708333,0.085471485,0.140211929,1268.569412,1268.567099,1268.569686,5143.66644,5139.47754,5149.37436,3,0,3,0,1856344.872,0,0,0,1019912.644,0,5203900.498,51936271.86,0,27608406.56,0,25932422.54,0,35001700.17,0,5353092.75,23777180.73,0
368,M735T3541,6.778273815,2.113562946,0.085559901,0.097575575,735.3200576,735.3193591,735.3208022,3540.68178,3534.5274,3542.07282,3,0,3,0,1829181.803,263076.9887,723040.3305,0,3895460.341,4901253.238,25695.71071,17282151.69,194029.2798,25736696.12,29170757.39,6300071.443,0,879945.5613,0,2520420.485,20122225.72,2223064.849
369,M1216T8031,4.132094481,2.093706414,0.08561062,0.027666366,1215.836496,1215.834631,1215.838539,8030.8953,8028.636,8038.5216,4,1,3,0,1460642.952,1127276.632,914657.3441,235669.1217,519926.0812,0,2043039.74,492668.3758,1119590.051,1882043.662,5038897.639,7018930.092,1229724.628,221650.8948,729905.4501,439430.8794,305949.125,447461.5828
370,M494T3421,2.465147951,1.910823496,0.085661614,0.247657001,494.2272313,494.2264382,494.2272468,3421.25268,3419.47434,3423.34488,3,0,3,0,23458358.95,4431596.645,2284583.364,3523829.745,3885501.916,2601259.249,5531761.668,26967349.53,24977093.25,11958978.85,6976388.58,22650718.67,3592250.059,5444572.245,27159030.15,33243447.79,7844279,9524551.519
371,M768T2583,18.33871624,2.127007462,0.085920542,0.158010129,768.3080594,768.3075172,768.308318,2582.95413,2580.71478,2589.72264,4,0,3,1,0,2209652.204,346772.4037,4446813.075,19466804.85,0,2360191.7,137154626.2,400757.1807,158982707.5,2996565.193,183531751,55441.2738,178404150.4,2416631.306,1881212.713,658745.5701,0
372,M396T7488,63.21517492,2.131059759,0.086243879,0.226241051,396.1950255,396.1946375,396.195115,7487.6958,7485.1188,7497.8418,5,0,3,2,0,0,337234.4422,11175.23661,101486.5947,91382.3061,0,9177878.923,14579.85749,10809711.05,0,14214850.26,0,16835032.44,0,0,443069.2685,2164721.327
373,M1132T6887,128.8077413,2.131097358,0.086274457,0.298496231,1132.037387,1132.035242,1132.038806,6886.9089,6883.8504,6895.6524,4,0,3,1,176691.8346,28294.20337,680779.5758,56667.24387,162618.0934,0,555647.9109,38639115.93,563157.3553,39428007.65,0,63153188.21,0,101380900.6,0,913275.4789,3209492.434,25557856.54
