id,name,fold,tstat,pvalue,anova,mzmed,mzmin,mzmax,rtmed,rtmin,rtmax,npeaks,B1,BCG,PPD,T011B1_not_identified,T013B1_not_identified,T014B1_not_identified,T032B1_not_identified,T033B1_not_identified,T047B1_not_identified,T011BCG_not_identified,T013BCG_not_identified,T014BCG_not_identified,T032BCG_not_identified,T033BCG_not_identified,T047BCG_not_identified,T011PPD_not_identified,T013PPD_not_identified,T014PPD_not_identified,T032PPD_not_identified,T033PPD_not_identified,T047PPD_not_identified,isotopes
9515,M650T5493,2.59541155,-2.059847087,0.08501438,0.116954928,650.28109,650.2806727,650.2816886,5493.04062,5492.35346,5496.4856,5,3,0,2,37409996.52,17990864.28,34750813.52,15217905.18,6703195.451,5558950.832,4147302.401,6651252.025,3412482.61,7952646.976,7533076.535,15626196.35,4055957.383,20719765.91,9273860.25,11831075.45,21982546.17,3081425.178,
9516,M713T3423,3.094929632,1.940606809,0.085027547,0.151620417,713.3321656,713.3308778,713.3329371,3422.86822,3414.76604,3434.68024,15,5,4,5,7201152.489,4653386.4,13157376.76,88989043.15,8981459.517,10089278.46,38081182.27,149354327.8,87883127.73,51957273.16,76299898.23,8271728.359,4114560.079,49606429.34,17398027.42,28025244.98,26081684.33,103217787.1,
9517,M487T5303,3.95512722,-2.107889118,0.08503164,0.038516313,486.7217383,486.7216691,486.7218978,5303.08356,5296.07856,5305.36314,3,3,0,0,13685176.24,3854412.476,17728635.11,3939103.358,3008017.535,3158316.231,997273.721,1914717.057,1613079.202,2246055.497,4122262.823,578723.3214,223541.6551,2513026.984,5034590.214,2379186.828,1198332.934,763389.08,
9518,M637T4246,13.22906744,2.138888605,0.085032793,0.147276339,637.3530358,637.3524527,637.3532842,4245.66752,4238.98858,4251.97588,6,0,3,3,428484.5023,2381725.827,957892.6206,210233.4845,403457.4252,1453461.306,4949383.399,32590245,81236.14224,24992316.36,14354059.62,227743.6154,222551.6741,27155299.41,3288991.075,40165534.13,17484493.91,0,
9519,M912T5778,3.916965941,-2.025297911,0.08503854,0.184081764,912.0281142,912.0276311,912.0291703,5778.06862,5769.7696,5781.9513,7,3,3,1,16153990.7,21779489.62,1186175.452,7790214.808,1302285.367,10579098.77,1319377.875,7817685.532,0,0,5379649.757,492673.0795,40235.99369,0,0,13071899.14,0,15397932.5,
9520,M1384T4266,4.914787065,2.007319449,0.085048764,0.137343529,1384.365409,1384.364508,1384.366226,4265.5343,4264.34048,4271.17496,4,0,3,1,449789.6124,108048.9711,0,4787566.191,0,429322.3465,7674472.397,5614702.999,123349.5874,4344853.728,10624175.45,0,1036690.009,7915252.546,883582.8368,0,1937455.029,57819.89313,
9521,M374T3343,3.491512161,2.110885085,0.085052476,0.13814281,374.2397081,374.2392882,374.2398664,3342.55026,3339.30784,3347.78664,7,3,2,2,6965223.161,2774424.855,3362598.698,8874855.912,3599170.472,9843733.791,933570.1239,13825388.28,27891840.95,28623618.47,46154851.33,6240115.654,1517874.187,18676344.33,15203554.27,10860727.09,34483849.84,4263126.989,
9522,M739T3496,13.87493716,-2.140574977,0.085066655,0.100881214,739.3339317,739.3326009,739.3369014,3496.25645,3487.23038,3501.79062,8,4,0,4,16699238.35,478692.8614,16719963.26,0,5387941.77,3924799.999,456520.1684,538909.0912,91266.39936,426321.978,529423.6523,1071852.905,2177025.192,4219657.138,3843367.676,182631.5718,7382472.178,12773184.39,
9523,M525T2528,46.98131495,-2.142156346,0.085077442,0.034274681,524.7026233,524.7022345,524.7027636,2528.09946,2521.3702,2539.79854,7,4,0,3,34532241.71,4354652.267,56556331.97,420700.3651,5423237.994,16212861.59,274312.6504,383682.7724,673950.6129,334315.7096,602177.4742,232555.6124,627233.3034,5627388.844,986621.5647,2147023.07,588088.1393,417246.1616,
9524,M567T1256,44.98749634,2.141466676,0.085086657,0.027869839,567.2739582,567.2720117,567.2743531,1256.04854,1255.87618,1257.51072,3,0,3,0,30855.84141,11107.37682,22908.37734,9113.972534,276445.748,304857.9697,0,2436101.354,0,14125924.99,8304599.589,4613198.414,40509.39233,68710.44659,260779.1747,253155.0726,0,903.7408619,
9525,M654T6507,6.741286574,-2.103297393,0.085089824,0.020965789,653.7499391,653.748246,653.7506789,6507.3127,6500.6816,6511.8848,10,4,3,3,411450793.2,106809800.9,853817283.2,5301221.315,314234860.5,176912730.9,62001499.41,31297791.22,2793474.123,1246895.358,163942337.4,15894572.48,3390119.877,30267471.09,30076505.16,356430.043,3932130.141,4259475.149,
9526,M1130T6295,5.77333277,-2.085964995,0.085092739,0.218694728,1129.651047,1129.647917,1129.651481,6295.3918,6285.5978,6306.072,9,4,1,4,41017973.09,918396.8862,86751648.6,50102726.44,8339254.421,17043434.05,20659626.14,5121673.239,0,310067.1147,9002690.831,270859.5507,159791.483,96814685.62,26667687.2,9394895.59,48702815.52,234273.0993,
9527,M671T5809_1,3.26081185,-2.012703406,0.085110192,0.025421712,670.577742,670.5773871,670.5783256,5808.81018,5797.0542,5819.95108,14,6,4,4,828717096.9,328082252.1,1620362685,576955302.9,395904598.3,232794156,69909503.07,167730291.7,489634503.5,18612248.48,473450834.7,2081171.503,7233817.892,54954140.73,144928730.9,377216014.3,53923502.66,28788005.71,
9528,M402T4227,5.878174302,2.11339814,0.085125735,0.166297279,402.2168706,402.2161996,402.2174855,4226.56535,4222.28276,4233.30966,6,0,3,3,1105953.8,1156172.988,1352158.451,1105876.142,2028752.723,6463216.72,15695716.96,26803485.68,609564.9557,5158270.779,27621954.13,1774215.381,6584511.556,33696613.17,1830028.994,764330.5301,15093167.69,11253883.83,
9529,M638T4062,1.940507412,2.029345911,0.085128463,0.02385346,638.0091302,638.0087918,638.0093576,4061.62455,4049.20348,4070.26882,10,2,4,4,11238233.58,3186737.133,9783981.453,5384400.85,12366986.16,10184279.09,8637256.879,14515032.51,10709219.4,13206514.52,20363258.68,33755736.26,1404702.14,6164658.994,15745691.13,3972119.214,5523394.417,0,
9530,M505T3316,4.953264042,2.124317305,0.085135973,0.210358537,504.756281,504.7556495,504.7567439,3316.42462,3304.9026,3323.99986,11,4,5,2,9639013.828,4606253.269,20078492.07,4513712.758,7606845.163,14443397.78,23316554.98,130161575.7,37597394.12,32894555.45,75408576.89,2214271.524,2660151.521,26298804.35,5591497,116847563.9,68982860.34,1009689.07,
9531,M457T2628,11.51885184,2.138577433,0.085160275,0.142129525,457.4890225,457.4887308,457.4892762,2627.69537,2624.10462,2629.51188,4,0,0,3,254340.7214,75708.87445,343223.4309,164170.8306,33942.44854,194889.8463,3206568.743,5535289.806,47799.66579,351987.468,2575225.346,565405.9864,4020889.193,6389189.711,180318.6385,416874.5618,3104245.791,58029.605,
9532,M901T4900,40.23769602,-2.140159358,0.08517674,0.191270422,901.4063663,901.4059085,901.4067864,4900.15026,4895.99484,4904.03946,5,3,0,2,71968164.34,16027276.96,25872959.27,1702942.853,2373929.718,21024565.61,54679.05862,0,0,510240.8624,638485.0924,2250317.553,19180705.52,186528628.7,6693806.652,6348963.413,83899543.34,123445.9134,
9533,M604T5764_1,5.66499758,-2.115933317,0.085207483,0.030057021,603.7062632,603.7060823,603.7065086,5764.04428,5759.96302,5773.05318,7,4,1,2,48890672.39,9700626.894,78495789.87,2945436.54,21511931.65,19546927.85,7166782.986,8023429.049,1053452.885,2710903.535,12285482.69,726667.7553,492329.0842,18539163.51,1198887.311,1131462.495,1459937.582,706102.52,
9534,M950T7079,24.36274649,-2.139095037,0.085211003,0.485723242,950.4723639,950.4700852,950.4742524,7079.2452,7071.5706,7086.7304,11,3,4,4,54631098.73,1885334350,1596164773,58225191.12,882151285.4,66940771.46,19350161.47,12479683.54,101156343.1,32269286.04,20151439.57,1084682.046,285718554,7870941.785,24977278.92,30338414,1697377.244,6283927437,
9535,M639T5137_2,3.390710536,-2.100373204,0.08522691,0.064150087,639.3160086,639.3148882,639.3162752,5137.27426,5131.49108,5140.16082,4,4,0,0,15643779.33,21342165.44,83882462.76,8994877.777,44104564.33,29693196.98,7453178.24,10840083.64,11580071.3,2773506.757,19804754.91,7612820.7,489282.4216,3980499.092,5161134.947,11427848.66,3639648.637,40376822.5,
9536,M602T3338_1,70.51949695,2.140571908,0.085231286,0.065633094,602.214817,602.2142402,602.2155233,3338.31098,3336.65712,3342.96802,5,0,4,1,0,217592.4557,0,102387.9313,0,182269.9214,2441852.662,18602555.09,174097.1587,4496564.634,7239976.109,2463393.437,666436.977,1666183.052,2532704.261,5744972.745,341947.3005,0,
9537,M1247T6281,98.28612964,-2.140614581,0.085238707,0.128562009,1246.536202,1246.535371,1246.537779,6281.322,6275.3452,6283.5394,5,1,0,4,42515491.08,308467.5801,71733317.78,0,29077744.62,7260957.786,282617.5671,75223.70541,0,0,404427.0016,773004.0924,10936183.81,135078794.6,32993279.5,47821.79257,101262296.5,191015.0756,
9538,M677T3459,2.152920423,2.026832872,0.085239538,0.07567153,677.3520119,677.3514259,677.3523724,3459.04918,3453.07566,3466.45154,4,1,0,3,6823786.951,17189328.18,4387086.859,14615431.57,11563100.16,5935262.76,6310393.993,27435098.83,14709689.23,10129154.06,36571302.41,35126180.36,1457020.707,16278396.34,9366250.456,21990293.19,8417561.144,6234713.333,
9539,M823T6842,68.63827261,-2.140555869,0.085239651,0.032897138,822.9732917,822.9706172,822.9740982,6841.7056,6834.3848,6852.9018,9,5,0,4,17757772.8,1516553508,994863565,38301100.25,652251626.6,73332638.39,9293749.842,3533852.965,1147693.509,13490431.72,20231698.05,279600.223,23183797.33,43134348.47,103898367.8,6236239.67,36462649.96,18383846.16,
9540,M465T2629,9.185445759,-2.122318494,0.085244527,0.023811686,464.7823227,464.7821203,464.7826149,2628.67197,2624.10674,2630.97664,4,4,0,0,18444757.79,52161656.88,46975953.82,3659111.894,5955467.068,3750983.368,0,712460.5611,41253.22318,7927149.901,1934127.422,3641032.418,3096.398631,51716.94505,640187.5948,3931657.024,169708.7885,721822.6929,
9541,M782T2368,7.695158538,2.09976273,0.085244788,0.221306166,782.0995353,782.0991145,782.0998123,2368.00795,2356.55908,2376.54508,6,1,1,4,0,0,0,0,1246215.175,2001815.692,4848835.862,10331972.31,0,120311.6576,7340808.151,2352184.476,619023.3473,18897897.94,61031.94745,3558364.279,12065894.81,0,
9542,M405T1330_2,8.430557058,2.121839797,0.085246025,0.029959328,405.2334906,405.2332474,405.2337081,1329.50554,1324.95496,1333.15304,10,4,3,3,1488645.206,629524.0308,1787565.726,186842.7393,6110098.55,10647736.84,19566.88525,73573888.27,63943.94635,39107870.2,48545672.83,14469655.11,3688182.837,11506223.12,423175.7332,1947465.156,1032835.508,82194.84693,
9543,M920T3713_1,3.518033734,2.02058459,0.085260153,0.127179417,920.0718024,920.0714372,920.0722983,3712.97098,3709.93268,3722.91268,5,0,3,2,745236.426,4904453.772,633176.0992,22494636.83,6165116.873,6762935.709,0,35151764.1,42885395.46,28001038.56,40683353.78,0,142881.1023,17331286.99,342714.7961,34532122.52,12806835.26,0,
9544,M744T1555,11.83213714,-2.127826296,0.08526124,0.025508387,744.3812283,744.3805291,744.3814287,1554.6144,1550.4894,1556.44074,4,4,0,0,19411938.85,2580270.563,24406799.13,4891528.488,2113611.544,3059396.741,2622.853856,1072098.705,0,2857241.503,840086.5398,0,0,80948.53375,259247.7727,1905595.409,0,0,
9545,M344T2025,12.5984018,-2.127682587,0.085270778,0.087014845,344.2277491,344.2274648,344.2277691,2025.39486,2022.38372,2033.60212,4,1,0,3,893655975,266340883.5,19017033.67,538435181.5,2669517384,3156106180,1080472.867,1779101.183,782164.2497,205752006.8,359686666.9,29652090.62,64249428.1,173140349.2,129461924.1,1825809844,4904301.741,499038.2038,
9546,M762T6053,2.953318434,-1.96588596,0.085288061,0.034441699,761.7675984,761.7654056,761.7685504,6052.5152,6047.8144,6060.3156,8,4,3,1,48957896.52,85943302.78,92114785.76,26040145.14,19011606.41,14201717.89,5822135.009,52197611.06,9710643.71,2913143.057,24052845.59,2235077.119,1471690.825,13789978.62,12401412.25,31185568.39,5125129.717,2278287.149,
9547,M552T3736,2.168770386,1.957163295,0.085293518,0.196838199,552.0455117,552.0451351,552.0455729,3735.65362,3726.46392,3738.41216,7,3,4,0,23502174.57,43621753.19,12381761.98,133789279.2,146347235.1,111846452.4,128015987.5,323967339.6,219410256.5,163821270.4,161043262.5,26292518.93,19323660.96,206192635.5,183945374.9,184445894,147031515.5,9839953.995,
9548,M667T6631,2.678928754,1.942762832,0.085301529,0.07905608,667.2904664,667.2897013,667.291659,6630.719,6626.3178,6639.0394,7,2,3,2,1454276.706,4238932.234,6668476.862,70728939.71,43973214.82,16131899.15,80437554.88,63214162.91,69711739.63,128041883.6,41510758.92,695084.0335,11082022.85,40979851.35,48256201.29,26555453.2,35823997.15,21733122.09,
9549,M603T3443,1.90060989,1.97687458,0.085313162,0.08684919,603.3167491,603.3148474,603.3186681,3443.06526,3431.56076,3454.20454,12,4,5,3,19934524.63,5389284.916,8954723.998,13468459.99,28237993.15,19308355.65,31341080.98,22723563.91,26078730.56,20086487.53,60931062.47,19954543.4,3158818.56,25437372.25,26682032.1,15426477.77,21164677.76,2139557.848,
9550,M653T7291_1,5.14469161,-2.127785165,0.085328404,0.001076653,653.1321579,653.1319932,653.1325886,7290.9276,7286.3058,7293.1718,3,0,0,3,499729.6053,55113.52825,579254.5931,217828.8163,1705167.843,720410.681,142466.7782,209747.3818,101095.6345,172000.2967,68723.28843,40219.58511,2338667.345,5092687.703,2832065.821,99555.93035,6274920.268,6279178.131,
9551,M755T5721_2,29.7907671,-2.138932017,0.085329791,0.096742653,755.3934651,755.3930342,755.3937356,5720.685,5711.94892,5724.79182,11,4,2,5,1916570594,119586425.5,1390174803,102340531.6,390465638.6,247538371.6,15190816.53,15743624.84,1978366.391,40896811.19,62051104.98,4003964.69,142067592.4,991030613.8,242575895.2,36214517.63,963976350.6,1342522727,
9552,M765T4335,2.534405962,2.086293908,0.085348762,0.211372825,765.3760688,765.3757617,765.3769369,4334.79546,4327.93168,4339.92348,5,0,1,4,18366035.21,8079218.943,27912806.68,24848429.27,11253458.41,26706314.84,28720924.04,91338876.17,6222972.528,28530638.24,85417484.73,56715980.69,5924553.815,13762018.21,46741458.86,177109006.3,57860659.77,73487640.07,
9553,M426T2892,3.657066186,-2.056827002,0.085351844,0.014450755,425.7521982,425.7516809,425.7524012,2891.99798,2888.85456,2898.38782,7,4,2,1,36359382.6,52991466.97,87275898.32,172393006.6,20799727.26,37499002.54,8525.050771,9225731.282,38736246.83,37849674.04,25436335.68,121970.2017,25744.77083,0,8625397.418,18034030.13,0,0,
9554,M630T6318,3.302234807,-2.002907889,0.08535281,0.108550462,629.9919421,629.9917716,629.9920726,6317.5788,6315.6818,6320.97,4,0,1,3,5951834.424,16458511.93,5810677.223,2216468.902,2136923.452,8352946.576,6828914.905,729635.1872,1581571.666,158719.6083,1767331.53,1327664.884,2262209.771,9656644.949,7536036.565,1509308.425,8253228.098,15586822.65,
9555,M759T6130_2,11.0284671,-2.133447797,0.085355381,0.047125291,759.4175033,759.4170482,759.4179278,6129.6425,6126.3074,6136.7348,8,4,3,1,89688114.34,27402017.95,253079361.7,63012819.85,27111105.2,39053191.27,3935817.513,15716575.21,418076.1551,2738117.829,16258120.54,6211263.477,1074025.077,4515631.689,15999595.18,67256265.55,4972719.161,2161143.315,
9556,M579T4911_1,5.857239051,-2.11701948,0.085379763,0.138915765,578.8287602,578.8284335,578.8289464,4910.81686,4909.60566,4914.94568,7,2,0,5,47983414.46,250069100.5,283934462.8,29704174.85,67193441.48,45176997.63,3517454.669,51013129,23052308.44,21633640.41,21014565.19,3387143.837,19451212.32,188721136,69496921,34187612.93,120625880,367678604.3,
9557,M710T3711,4.218382053,2.010257048,0.085381429,0.055065126,709.8421004,709.8412845,709.8431051,3710.80407,3703.32268,3715.57716,8,1,3,4,9398001.197,4675269.002,0,105639.7955,499641.0656,93918.77663,9356480.89,24350320.49,14896654.9,2227825.385,11484639.98,0,1585402.29,7986121.247,1878522.053,163616.392,4824480.675,0,
9558,M373T2505,3.172333027,2.101347263,0.085394512,0.300217024,373.2445024,373.2444689,373.2447777,2504.65157,2498.63096,2513.7489,6,2,3,1,1921322.935,3003059.119,3482248.15,2707800.46,1008970.311,839347.9102,463147.8792,11215498.76,534391.9507,7731111.176,7824074.377,13353932.26,796246.3802,1552590.153,1862190.632,18007162.57,502025.9243,1739352.181,
9559,M354T2198,3.839076981,2.050992689,0.085395072,0.042500979,353.7287612,353.728489,353.7290719,2198.35326,2192.85004,2202.4576,5,2,3,0,33050.38571,90594.571,93282.39543,163349.5837,451870.828,759458.9549,0,1468629.343,0,959190.963,1900024.944,1782455.466,3552.529044,88732.27036,167003.731,727990.3589,15128.04916,455837.576,
9560,M933T6292,11.66059445,-2.137551112,0.085395845,0.04567375,933.105919,933.1055865,933.1071662,6292.2352,6291.9668,6299.5578,3,3,0,0,65826654.85,28694933.4,23924904.12,6190327.124,4786045.181,5713560.925,2078819.443,742810.0685,2517470.626,2184342.157,839176.248,3226535.524,2114224.976,7258099.888,5151693.69,848578.7612,13508606.91,1725467.743,
9561,M601T3317_1,3.779791469,2.032926533,0.085407563,0.038500025,600.6122995,600.6117617,600.6130313,3316.75498,3310.07478,3322.7186,9,2,5,2,373070.4682,389656.7992,1671447.796,695472.8769,8574532.396,7012689.788,2278904.758,22242911.9,23637397.65,10601805.62,11876232.9,108613.196,8885.447397,44891.37253,6368579.51,7428834.375,0,0,
9562,M810T3669,2.630953851,-1.96485629,0.08540932,0.016686118,810.3826987,810.3820136,810.3832915,3668.5238,3665.11842,3671.91564,7,1,1,5,85005012.23,56474964.2,210052734.2,53627121.08,61869202.44,69738297.89,19456471.52,16890064.75,0,79947986.12,74265616.59,13459909.43,1137011.691,8721246.659,21978194.67,45434097.07,4910311.135,40522.01598,
9563,M631T5686,2.794512378,-2.059073446,0.085411149,0.010627169,630.9573047,630.9558342,630.95791,5686.42482,5677.08192,5691.58938,7,4,2,1,9137891.534,5490090.155,26511214.04,9627133.479,4957355.723,9572280.297,3399261.178,3911664.67,2346412.775,7484685.776,5760381.628,463375.3328,84217.43932,493394.1074,2683644.259,1974954.466,1259369.674,1689230.053,
9564,M970T3560_1,129.3243603,-2.138993414,0.0854181,0.027709369,970.1941258,970.1927107,970.1948323,3560.32511,3553.14148,3565.05002,4,4,0,0,52498832.99,17944511.65,10664838.23,0,734279.8844,20127949.28,242718.5315,0,0,397051.052,148716.1418,0,0,0,134240.9884,0,154580.5312,0,
9565,M618T2428,2.845211929,-1.981980626,0.085420126,0.010951955,617.8080589,617.8070295,617.8106006,2428.36314,2422.21092,2442.34056,12,6,5,1,136513675,118877278.8,522848363.3,230643412.5,180084843.1,118687562.6,1255756.625,62619944.98,213827935.5,70429641.5,110956210.7,509011.0092,92891.85097,5556024.422,9423650.68,75307825.14,1270916.013,262108.2178,
9566,M751T5700,6.430572905,-2.123403809,0.085423336,0.022640711,751.3362567,751.334749,751.337358,5699.65516,5695.49938,5701.3914,5,4,1,0,32525494.19,3258045.13,67487941.81,6905584.437,17118159.33,18611614.98,1717104.175,3442834.559,909118.8961,2060480.356,8671039.068,5888978.296,243559.2884,1932189.842,2566891.496,5402749.495,992737.0027,215758.6912,
9567,M545T4890,4.359175739,2.117294491,0.085430625,0.060365974,545.2134944,545.2131875,545.2136716,4889.92056,4889.05312,4894.13486,3,0,3,0,1744875.891,2432219.758,1863102.587,1196639.763,838117.4302,214870.4824,1390890.241,14868225.96,8357338.943,4268057.392,6887865.102,364430.3576,155574.0298,2654799.456,2961199.962,4704166.155,2946389.273,1060794.355,
9568,M911T4795,5.105483101,2.095362751,0.085434631,0.154600676,911.3519801,911.3519018,911.3524149,4794.90248,4791.9322,4798.45522,3,0,0,3,200671.9176,835977.5414,0,145957.6563,141376.208,448549.6493,1868598.61,2378013.117,260503.8673,76629.96185,3655989.579,809902.0028,152701.8243,1475114.727,4278151.416,967974.4522,1967339.113,382300.2795,
9569,M571T1555,32.57205395,-2.135944174,0.085434943,0.029776376,571.0135858,571.0135361,571.0136224,1554.6144,1547.81746,1556.44074,4,4,0,0,11972667.88,2060619.945,14356719.04,1489962.723,919610.0957,1856701.468,3107.028346,0,11130.77041,821210.3796,167137.6948,0,0,0,423772.7317,989380.9809,0,9265.603083,
9570,M317T2232,2.721441803,-1.941034765,0.085439254,0.011570777,316.8530417,316.8528095,316.85325,2232.40239,2228.71786,2239.9657,4,3,1,0,1154510.417,1423227.2,3267863.704,1597521.297,810963.993,4384679.172,2650.273422,938251.9235,0,2234377.328,1416468.211,52395.58824,1267.489646,11057.31323,458191.0586,559268.2306,0,0,
9571,M438T3341_2,2.018425639,2.002317048,0.085440645,0.124577564,438.1935527,438.1933493,438.1938163,3340.68014,3335.0675,3345.53978,5,0,1,3,4590147.116,1270874.001,3753975.996,2044950.374,3052239.272,6278116.763,1357090.501,12672245.28,6366048.668,6382120.588,5276557.347,10313304.42,1343344.18,5339764.437,4175229.964,4393682.763,8641940.121,706018.4749,
