mzmed,T035B1,T090B1,T142B1,T163B1,T164B1,T165B1,T035BCG,T090BCG,T142BCG,T163BCG,T164BCG,T165BCG,T090PPD,T142PPD,T163PPD,T164PPD
477.247576,383340,2665057,3883376,7844891,6931127,10295583,2824785,1094009,4209693,5884692,8020775,5622838,2506262,8654354,12439265,2472165
477.267902,4870575,126910296,79849699,5733371,6674234,23599205,18732473,2690055,1458473,1570671,10907319,23487936,46769430,190934,1486334,8136271
477.308562,1567563,2141264,0,0,178216,0,3103924,1111322,0,0,0,0,2678155,0,1522975,0
477.498101,339326,324565,3720248,0,104485,9749545,1806320,102286,251643,328823,838699,6102790,2515621,968964,232553,2402397
477.74816,87363841,7669262,37860153,529427,222154210,36068608,87406607,9175824,150129,15490159,7212773,2983846,135912354,1380570,910585,11662868
477.748664,186122,4959359,2373324,726783036,7241250,5468609,1679132,4472563,953118346,161553,1796784,3200332,1155753,451976774,7190360,1318072
477.752006,30074640,4799890,24621991,87367,1196708,4815865,22787477,2272661,1074665,3658852,729823,2007441,18201683,4591063,2915540,3533682
477.769329,1049295,174613334,6904494,88791105,2041314,36234714,11182987,236267115,140355495,10068,37370009,137242976,13666238,31644547,2419657,48900328
477.771238,13435,217985,51608183,28420056,15220788,497109761,1107035,394437,2154882,277765890,76319829,1039593501,3295831,783304,199968049,852314
477.788681,47217785,2114415,1596789,0,290257,3614194,50008206,3306161,477828,6178339,4925386,7400869,7145503,0,2341120,0
477.875481,1213576,2734741,14317483,3788985,810291,7000183,735858,909328,17069784,17965778,9807616,1364695,1309657,155845,3001148,1635493
477.916895,6677144,4563024,8765568,2708744,2324803,23101851,2945027,1850141,89248252,3282358,4107329,37941926,11991940,17951603,5553393,86440796
477.918763,1542994,3530523,30711249,3114173,363514,269731844,399160,3476749,3237722,93187971,160072805,1692949987,324964,816217,3000195,833637419
478.019797,21781254,0,75939038,918800,4372160,27399,145836336,67691,7254122,3574,125365307,1727364,289579535,1183278,4483867,444029
478.205617,258339,1723261,11931441,163256,1784665,13858007,570476,1210969,1715827,91515310,125822850,4035887,2042572,3944426,1151102,3037222
478.253057,11425634,12178907,9337794,177353438,7751894,3513711999,73221886,7799026,112171,263614125,4553445217,84439944,43036652,1102411,3245121,4083890870
478.270246,11979836,92085,41456980,336331922,2162116,3303,81872923,296467,43443494,28355,25447163,135075,153225288,11416901,2614312,54440
478.310814,18966580,77031104,0,0,19377280,0,58673536,19951484,0,0,0,0,66504879,0,10549888,0
478.746559,8595483,345910,1105225,14154060,935994,71502310,8194005,462270,6541071,981520,2635065,62047225,9727422,449704,1199790,52927516
478.766212,11111719,11814846,576118,6198196,124602,471496,3785829,181489,715522,116859,0,133325,4055340,0,504740,81272
478.771904,66646,11313698,457903,85294006,4843488,2804659,431676,18264645,22539101,0,2343645,8114792,993785,0,4747196,3246061
479.19794,1663678,7738386,107985737,61239188,10652734,23038173,20746162,2649824,1520019,107219513,75591101,7353070,3230924,1416574,1235397,11729924
479.221692,8929750,19920344,19108381,18615763,14132622,14547216,72422936,22417730,39081813,40712605,40734101,13796284,25260484,18942474,17703985,38885932
479.255833,0,732745,0,0,433096,20833093,3404550,386301,1374545,38650368,7304081,13074329,3260812,643751,229975,36129310
479.27183,704988,5516056,3253530,7598183,698210,7787757,300158,4527062,2337606,21996869,26802893,242248,565585,122216,0,59321
479.28017,455985,6684342,2594401,2348581,1455388,54505181,1481877,3080100,5526606,19223699,19201568,20051594,1438972,1703746,12884492,18533082
479.289723,40479,1537010,194074,6767503,5573819,4460454,2023024,277460,3230818,0,221093,1964869,1156777,2365599,7076416,1429011
479.852089,1327318,1471020,16586077,656550,8255373,38498655,26340212,2152570,5143711,2019623,81716325,369721008,17993507,771026,8819266,165292803
479.925062,6858376,1823126,4769315,13729752,1672028,24598829,3184432,8665139,2146053,50491094,6004206,991501,7663858,2773223,1999932,905495
480.186869,779119,1746473,6322099,15439995,164652064,22146204,12368646,9666787,13393648,1210148,32089129,278425215,11995553,4153429,46324849,175459723
480.194515,456105,11998220,25221641,4392309,8794649,24402820,14266207,18993191,8490814,4654128,8129140,12721061,1362273,1689888,18495481,3324870
480.216945,1380336,20920670,8394715,4160540,16648534,137214898,30558793,22708973,6267691,2170464,8068615,87480519,44145368,2029176,3647346,23719106
480.24445,3128178,9588754,8448647,4641301,16147200,6004173,22626472,17421670,9024778,6354110,13953817,36228532,2827108,3385445,294182,32785430
480.522332,254885,444897,2599841,418132,1436411,8254855,1924903,6512659,248970,433938,10718779,128371409,5476823,91882,2596253,71942734
480.913405,81478,1792661,2384512,354346,525566,3580544,632285,3285179,836375,119768,4101134,22776931,7459888,507852,1184451,2692665
481.259912,0,0,0,0,375515,0,0,0,0,0,0,0,0,0,0,0
481.260396,0,0,0,0,1909153,0,0,0,173083071,0,0,0,0,128460663,0,0
481.277338,33643901,2632318,72815908,385434242,4824124,63095692,39936663,3468819,4866311,16575757,112082315,63420172,57512849,25049814,1785731,102319398
481.286178,5778423,14621239,564600514,18095684,4201548,1756244769,771711,1424991,89029115,1432264186,2147899692,1024699128,2095660,123927742,572166,3991397661
481.286373,2959791,1540290,252551468,33965542,2577117,1614309137,451313,1624754,37582380,116611569,188477871,256749720,1324190,48750093,0,750060748
481.594395,217702,3395932,3784508,100273,414195,7619945,701654,4814181,406488,2184090,2526674,841990,523993,31785,235495,7336021
481.75618,2507926,65094925,107413274,2725290914,1819253,9416956,1112190,60165539,1395277231,287648759,141957518,1535260,3125352,0,56023,0
481.768718,469330881,18585706,7855395,83368186,13218474,36339784,2403154,13850243,75331752,16884231,45867626,76806298,244554239,43598151,77433566,126049962
481.927033,2173236,563132,42307589,8723228,73504502,9230002,51133412,470944,286878488,22204,31248749,9739852,20754211,173809288,262003650,56741850
482.208504,832633,13706771,17480157,4044688,3333052,16074994,5775948,28736237,3434390,2277182,8711716,15418995,5264023,2588651,16993675,18548270
482.227395,9045014,2683893,6565417,1278213,15338699,13570904,5738332,1108806,1112998,4755999,4864410,13936087,20242139,571397,3141393,11723794
482.235023,2806050,168326,91361077,3439790,9366411,10965962,5328363,573393,3574601,268307,21670232,9039957,6189114,1229420,30581669,9724857
482.244588,22323696,917908,2712183,957457,8976989,35567402,795051,54480429,242895,3526842,2592516,77778871,93767757,449336,1939271,48762890
482.257584,117021,3219098,22725023,32352524,88257291,9594262,0,3854139,35506249,200141,18740791,0,2542986,35223647,60467069,0
482.258254,254172,3875161,741079,13366020,27188269,1297936,2918290,1872508,13934352,18598,48530835,28537114,1219679,5000621,26093387,7708905
482.263704,2646295,797177,640468913,3372403791,2681139,232384698,4114400,3553244,67292538,754667879,1152526417,153577640,3215953,37026240,2085973,855906330
482.271599,7469535,39348560,1781255,56199431,971186,25514399,39524476,52427430,24365984,4701524,3918656,25907896,60425554,12183041,1370996,22197552
482.517352,0,0,0,5617669,23944815,0,91094,0,6061617,114583,158820,7941032,83012,10486224,14162621,22110970
482.709601,527064,1196668,1141337,436531,174733,95521,1150905,6454376,699918,3606152,5164374,167331,4907946,2414249,838241,582569
482.755143,3045224,33468775,8923880,23269423,19227668,6017664,3503190,5547098,1032446,4596326,0,46231932,3832544,1027260,0,741119
482.755999,4880012,3063229,4284364,763286,3724668,4933329,2609339,4043336,2047119,50592786,8081379,5979154,23704013,4934444,1463488,173036
482.756678,96329382,1741757,641312,3918009,43819065,151771,100398484,1670738,3337907,813432,424157,2807281,53037490,131913,5684503,5288200
483.225233,235287,4516665,4867459,362861256,812849,4858740,879029,8422582,3994427,181788,17578037,120223766,1354741,13949584,253668,131992284
483.237275,917613,1912711,5721313,8239044,1488305,79743723,689477,2107138,1090637,157588131,72553217,67138294,4847067,2050475,820494,179079490
483.266192,5001147,21871831,1496470693,41484155,6122253,714268368,7797766,24442434,10943730,858137742,833571966,405558151,25613921,4552072,3972359,198631433
483.267119,1982553,1221946,3249241,8958847,1703118,6667213,1394914,2067662,13572420,1674289,4437180,6315428,47177879,539261,8022378,8961407
483.587623,377053,649108,831379,32272052,97551,9671143,2705047,646780,67084,10688,579563,3935546,3803046,202569,88939,1281866
483.600841,1890365,1675820,61570548,2153258,2275836,188121781,1102603,4158896,7115923,139782000,172398279,198506238,6395861,4436761,2555637,143617102
483.726926,16155,1170641,18537751,60841157,63515668,7729425,2997120,2863414,7401305,1161635,8839700,63560922,12693586,5603964,90930148,72695921
483.762824,547177,131527,0,33546688,1258979,5532080,1337639,203059,1498957,217962,1137785,5951044,120850,4182638,2797777,2186269
483.770731,105452464,6959094,1615664,296702,2144286,2070912,104579554,2456317,5725222,534006,1191333,5099763,15863910,242924,4299001,4408704
483.784638,122424,1925179,2722618,4203222,361582,120237342,700000,481139,686451,52581644,47065064,8950777,439863,76416,37695,1534986
483.916283,1309015,2780589,45574062,426182,38621876,1091008,68746424,2205751,20005532,5015,77323856,92595,23854194,6398515,3723729,1029307
483.922004,286069,421610,520717,2612343,1122803,6594908,2214339,567409,498175,8430,754667,2977454,2795500,1552054,553391,1179096
484.284056,2509698,1150937,11641186,848240,2605944,38684856,4008614,934675,11966290,27672189,20535319,702549,2913599,8201172,4314700,288819
484.453875,859171,20306,1643873,7765994,9551356,905378,7631198,266066,5980116,29532,4249651,27991732,5247849,3418167,1397463,32748877
484.563765,380767,1028133,1194289,0,273212,0,3960604,0,87654,566226,2226744,3038464,2745394,0,566473,3472116
484.565044,3124119,2562780,27034677,1662156,281032,1929404,2957331,427900,4080027,20592001,95247559,2068306,2616445,1191634,151345,9996217
484.704499,789301,365242,400761,14598162,13078732,799413,7413430,344677,4795994,14739,3526560,27490476,4520165,192104,1098615,32906852
484.760063,643847,11173492,232032401,64924627,1463106,43704890,35228,577679,26408726,60718128,34658718,13007907,825638,25117005,539194,16383024
484.797942,792117,38003735,192444236,66027386,465026,26432841,303259,737784,26567313,39169290,26304114,30541890,911718,38685889,1056019,12400550
484.954762,501114,0,191332,107507791,6745145,609139,4806051,0,8631683,16938,4719576,18300642,3989718,0,1071552,22731877
485.231768,299216,400706,1870318,5231334,3257262,345975,3779938,1380782,83589717,28327,649505,791718,5193706,1554306,1045045,10207180
485.255829,1930032,5315643,5341038,869768,5314088,11486659,4279242,5087866,27802135,217681617,81305846,6895935,6950506,161032,34844845,915694
485.261311,7557589,8921437,115366889,47890493,7319686,15802455,7552968,8588848,8728878,24810583,11964763,7746858,13517331,13794748,4410166,8303614
485.273703,3988076,5880670,188203665,4894782,115001388,10537768,4857262,9946009,1846871,8584300,641630,13189079,3234986,6424744,214757447,4492987
485.307254,0,0,19431976,4486242,1255131,40098563,0,328784,8305811,53862356,10612062,217153827,2132330,2158314,1039149,0
485.457206,0,0,14485233,452302,20323327,35048799,91021,260310,334720,12736589,8512011,37277810,30733,265411,918253,33094070
485.704301,0,3196139,8139576,6042208,80948632,153480,408257,847177,530310,5019847,5024885,667767,596140,141322,70266710,388444
486.243203,1373230,194379,5022772,6067616,9990936,3689616,22085612,392841,51871586,1862381,30432562,13043027,48317849,3731299,8902630,3084760
486.365106,0,0,1037227,49688,0,0,0,0,912937,3136247,10265859,5627793,0,2270433,0,1258307
486.569846,114920,4321750,2048194,861837,329662,5807846,2767902,3682340,5435901,22006,123593,2935939,4636620,2005830,0,3308555
486.744797,657724,57257,8873350,4234390,43444416,2437219,12488960,458683,831163,657090,2448108896,6150440,19188445,1899933,36055044,1251886
486.749861,3303614,6892647,0,12447000,2172440,1131312,29014032,9462091,4188130,4249136,53403652,16381428,8345672,8412939,1287137,147011
486.905076,329445,369468,2074137,2479028,0,1557961,2379697,705629,10522818,0,2446554,46899458,13108968,2013532,62698,3390994
487.233341,161091,709481,44914512,3929923,80054416,21513284,1008164,23302676,2258943,13642049,14967077,24337282,9218806,2817128,23944431,8594278
487.239325,20597,2988541,5115595,3876457,51723261,1565895,1699143,2490727,9360032,704794,2292740,38834303,11088545,2419015,8323747,2723069
487.269168,704212,7637882,37356496,321270,284760,6301824,2263051,181665,9070418,185513962,56954700,556923,22705893,42016940,99430,1827873
487.480896,37574,65961,5446001,0,1117530,497848,0,150812,4947622,10741,2215389,2785297,2541820,4241000,170924,779542
487.573243,3885,81791,2736554,2641178,0,875003,382161,286098,3726892,70443,154084,18511368,4421229,2393512,299142,1192148
487.770202,415726,1352539,25514232,435429,1250406,546207,1205355,295402,5503534,86185864,25418766,0,12387637,24534831,2239333,339979
487.770737,207583730,1147524,8803777,3822574,3881105,1150364,77133492,312054,2118580,666368,836516,1026640,1178260374,340926,1757963,4554265
487.934384,7376524,8865952,14175478,628513,430658,887801426,11922995,18884894,6218563,63124776,68942665,23018948,31049299,885136,4414567,553595004
488.252916,917183,14581969,10823366,15081998,5749848,260039017,3425700,2337050,23298440,177854,90489197,5471767,3363123,12178125,2420126,5893435
488.267665,3009995,57859592,9989288,3950910,3896564,339581338,4662583,4214079,6559935,15848870,20594473,35100417,2894297,10826278,7618272,262285006
488.307455,12556397,1401786,13505777,32737544,5819257,377224110,15267307,1120115,4502102,416017591,613608301,391775673,10719936,4431477,1267017,2245114217
488.343368,5610576,19388445,10141113,1585123,198630569,26784741,11853005,16095293,2413410,65496996,17105333,70333807,5613178,4976033,119441709,63419884
488.521648,206109,30035,100204446,247820,22072262,265613,353188,2443810,143657,331207,2653664,11430686,2484718,1349759,9557778,4577254
488.597104,5734532,1788596,26402229,292775,2013377,14604286,10143229,10819761,8873592,15129697,11073208,3156145,996773,745473,47833,1739512
488.760166,1704439,7269264,9964542,2270199,14383068,20683956,113452284,17315293,7880387,7566028,12607829,67407493,30063640,6415202,7941972,40942286
488.775058,4234185,67873358,804253,299019419,7995267,7143337,4727723,2003623,1758596,10165961,8826863,62072694,6397017,2713560,28301329,49829874
488.782847,4802480,820146,6674980,2406784,183267,102754,847507,0,2801736,6565808,4340826,75231,38214956,318818,168561,189235
488.855968,32376,1469154,3556575,510691,87487,936100,747606,1361256,2105398,10875,4419531,8774937,2016934,703109,36170,3396071
489.230445,44348811,7504397,9138320,7001112,846563,3149684,51265070,601057,4764535,1151519,1139376,1562826,63234449,1349367,625455,670566
489.255818,141557,8304547,3239190,38517501,48948067,20980882,343782,9402776,15888532,5257143,100805940,35945105,723830,2714705,40089688,30396071
489.56963,3759088,341641,1553080,0,108394,417116,46441138,1060303,2725303,3433,2603218,15642308,55798612,1964983,523335,1654409
